tm_index,cold_target,cold_solve_time,cold_iterations,cold_bar_iterations,cold_simplex_iterations,warm_target,warm_solve_time,warm_iterations,warm_bar_iterations,warm_simplex_iterations,time_improvement_pct,iter_improvement_pct
0,6199.713235,0.0224,31.0,0,31.0,6199.713235,0.0209,31.0,0,31.0,6.75,0.00
1,35651.882353,0.0209,8.0,0,8.0,35651.882353,0.0204,8.0,0,8.0,2.63,0.00
2,108130.518382,0.0223,7.0,0,7.0,108130.518382,0.0209,7.0,0,7.0,6.11,0.00
3,118240.492647,0.0212,7.0,0,7.0,118240.492647,0.0220,7.0,0,7.0,-4.17,0.00
4,1719.268382,0.0206,6.0,0,6.0,1719.268382,0.0212,6.0,0,6.0,-3.07,0.00
5,42681.084559,0.0205,41.0,0,41.0,42681.084559,0.0226,41.0,0,41.0,-9.92,0.00
6,7066.731618,0.0210,65.0,0,65.0,7066.731618,0.0234,65.0,0,65.0,-11.57,0.00
7,8360.886029,0.0215,39.0,0,39.0,8360.886029,0.0269,39.0,0,39.0,-25.04,0.00
8,126103.136029,0.0196,5.0,0,5.0,126103.136029,0.0223,5.0,0,5.0,-13.90,0.00
9,10495.154412,0.0198,3.0,0,3.0,10495.154412,0.0222,3.0,0,3.0,-12.00,0.00
10,47355.080882,0.0196,42.0,0,42.0,47355.080882,0.0212,42.0,0,42.0,-8.36,0.00
11,9837.801471,0.0208,31.0,0,31.0,9837.801471,0.0214,31.0,0,31.0,-2.83,0.00
12,33118.628676,0.0201,34.0,0,34.0,33118.628676,0.0231,34.0,0,34.0,-15.36,0.00
13,88720.205882,0.0189,38.0,0,38.0,88720.205882,0.0209,38.0,0,38.0,-10.74,0.00
14,42440.797794,0.0196,34.0,0,34.0,42440.797794,0.0209,34.0,0,34.0,-6.65,0.00
15,40660.250000,0.0205,27.0,0,27.0,40660.250000,0.0228,27.0,0,27.0,-11.10,0.00
16,79641.915441,0.0197,38.0,0,38.0,79641.915441,0.0226,38.0,0,38.0,-14.44,0.00
17,39074.389706,0.0187,7.0,0,7.0,39074.389706,0.0217,7.0,0,7.0,-15.89,0.00
18,174016.812500,0.0198,46.0,0,46.0,174016.812500,0.0208,46.0,0,46.0,-5.13,0.00
19,14521.125000,0.0195,27.0,0,27.0,14521.125000,0.0221,27.0,0,27.0,-13.33,0.00
20,38570.926471,0.0196,43.0,0,43.0,38570.926471,0.0213,43.0,0,43.0,-8.31,0.00
21,14490.209559,0.0189,29.0,0,29.0,14490.209559,0.0229,29.0,0,29.0,-21.21,0.00
22,14068.139706,0.0202,31.0,0,31.0,14068.139706,0.0222,31.0,0,31.0,-9.75,0.00
23,1314.025735,0.0195,4.0,0,4.0,1314.025735,0.0199,4.0,0,4.0,-1.68,0.00
24,2811.286765,0.0197,34.0,0,34.0,2811.286765,0.0221,34.0,0,34.0,-12.34,0.00
25,1176.511029,0.0193,6.0,0,6.0,1176.511029,0.0216,6.0,0,6.0,-11.53,0.00
26,86535.930147,0.0191,44.0,0,44.0,86535.930147,0.0218,44.0,0,44.0,-14.11,0.00
27,35370.727941,0.0216,4.0,0,4.0,35370.727941,0.0216,4.0,0,4.0,0.42,0.00
28,36747.444853,0.0204,7.0,0,7.0,36747.444853,0.0214,7.0,0,7.0,-4.84,0.00
29,98095.547794,0.0193,8.0,0,8.0,98095.547794,0.0202,8.0,0,8.0,-4.93,0.00
30,50690.558824,0.0201,39.0,0,39.0,50690.558824,0.0222,39.0,0,39.0,-10.31,0.00
31,7430.919118,0.0190,30.0,0,30.0,7430.919118,0.0213,30.0,0,30.0,-12.08,0.00
32,49436.485294,0.0196,36.0,0,36.0,49436.485294,0.0203,36.0,0,36.0,-3.39,0.00
33,121181.470588,0.0199,40.0,0,40.0,121181.470588,0.0215,40.0,0,40.0,-8.00,0.00
34,42952.198529,0.0183,25.0,0,25.0,42952.198529,0.0233,25.0,0,25.0,-26.93,0.00
35,46014.389706,0.0200,5.0,0,5.0,46014.389706,0.0203,5.0,0,5.0,-1.56,0.00
