tm_index,cold_target,cold_solve_time,cold_iterations,cold_bar_iterations,cold_simplex_iterations,warm_target,warm_solve_time,warm_iterations,warm_bar_iterations,warm_simplex_iterations,time_improvement_pct,iter_improvement_pct
0,1478.919118,0.0262,29.0,0,29.0,1478.919118,0.0196,29.0,0,29.0,25.07,0.00
1,34791.974265,0.0177,22.0,0,22.0,34791.974265,0.0204,22.0,0,22.0,-14.72,0.00
2,56661.797794,0.0174,26.0,0,26.0,56661.797794,0.0214,26.0,0,26.0,-23.23,0.00
3,14883.632353,0.0175,8.0,0,8.0,14883.632353,0.0192,8.0,0,8.0,-9.86,0.00
4,17605.077206,0.0173,8.0,0,8.0,17605.077206,0.0202,8.0,0,8.0,-16.78,0.00
5,17547.687500,0.0178,8.0,0,8.0,17547.687500,0.0199,8.0,0,8.0,-11.36,0.00
6,25738.908088,0.0175,25.0,0,25.0,25738.908088,0.0192,25.0,0,25.0,-9.19,0.00
7,15181.316176,0.0175,36.0,0,36.0,15181.316176,0.0231,36.0,0,36.0,-31.49,0.00
8,49329.658088,0.0188,7.0,0,7.0,49329.658088,0.0208,7.0,0,7.0,-10.76,0.00
9,41552.404412,0.0181,6.0,0,6.0,41552.404412,0.0198,6.0,0,6.0,-9.57,0.00
10,43117.944853,0.0177,14.0,0,14.0,43117.944853,0.0198,14.0,0,14.0,-11.95,0.00
11,51370.367647,0.0182,33.0,0,33.0,51370.367647,0.0208,33.0,0,33.0,-14.17,0.00
12,54583.308824,0.0166,8.0,0,8.0,54583.308824,0.0196,8.0,0,8.0,-18.16,0.00
13,35897.345588,0.0179,7.0,0,7.0,35897.345588,0.0194,7.0,0,7.0,-8.24,0.00
14,19345.139706,0.0294,8.0,0,8.0,19345.139706,0.0193,8.0,0,8.0,34.20,0.00
15,168506.886029,0.0176,6.0,0,6.0,168506.886029,0.0208,6.0,0,6.0,-18.29,0.00
16,49124.191176,0.0190,14.0,0,14.0,49124.191176,0.0198,14.0,0,14.0,-4.13,0.00
17,36782.294118,0.0176,23.0,0,23.0,36782.294118,0.0205,23.0,0,23.0,-16.33,0.00
18,23992.591912,0.0201,8.0,0,8.0,23992.591912,0.0197,8.0,0,8.0,1.71,0.00
19,35970.797794,0.0176,14.0,0,14.0,35970.797794,0.0196,14.0,0,14.0,-11.22,0.00
20,58624.371324,0.0191,24.0,0,24.0,58624.371324,0.0193,24.0,0,24.0,-0.95,0.00
21,27760.981618,0.0195,22.0,0,22.0,27760.981618,0.0204,22.0,0,22.0,-5.01,0.00
22,42821.522059,0.0181,9.0,0,9.0,42821.522059,0.0188,9.0,0,9.0,-3.86,0.00
23,23231.694853,0.0187,8.0,0,8.0,23231.694853,0.0320,8.0,0,8.0,-71.19,0.00
24,48750.444853,0.0180,6.0,0,6.0,48750.444853,0.0249,6.0,0,6.0,-38.35,0.00
25,24376.555147,0.0181,7.0,0,7.0,24376.555147,0.0192,7.0,0,7.0,-6.01,0.00
26,38286.279412,0.0187,36.0,0,36.0,38286.279412,0.0252,36.0,0,36.0,-34.85,0.00
