tm_index,cold_target,cold_solve_time,cold_iterations,minhop_target,minhop_solve_time,minhop_iterations,loadbalance_target,loadbalance_solve_time,loadbalance_iterations,greedyqos_target,greedyqos_solve_time,greedyqos_iterations,minhop_improvement_pct,loadbalance_improvement_pct,greedyqos_improvement_pct
58,12157.397059,0.0198,3.0,12157.397059,0.0207,3.0,12157.397059,0.0199,3.0,12157.397059,0.0221,3.0,-4.49,-0.73,-11.98
59,15155.503676,0.0188,31.0,15155.503676,0.0206,31.0,15155.503676,0.0196,31.0,15155.503676,0.0242,31.0,-9.10,-3.74,-28.57
60,11915.198529,0.0192,2.0,11915.198529,0.0217,2.0,11915.198529,0.0203,2.0,11915.198529,0.0231,2.0,-12.93,-5.78,-20.03
61,12601.705882,0.0210,6.0,12601.705882,0.0203,6.0,12601.705882,0.0221,6.0,12601.705882,0.0249,6.0,3.57,-4.97,-18.16
62,37375.099265,0.0206,6.0,37375.099265,0.0200,6.0,37375.099265,0.0198,6.0,37375.099265,0.0210,6.0,2.84,4.00,-1.72
63,13103.841912,0.0182,29.0,13103.841912,0.0204,29.0,13103.841912,0.0201,29.0,13103.841912,0.0208,29.0,-11.91,-10.31,-14.47
64,13335.496324,0.0184,3.0,13335.496324,0.0194,3.0,13335.496324,0.0207,3.0,13335.496324,0.0221,3.0,-5.45,-12.59,-20.03
65,13095.606618,0.0187,27.0,13095.606618,0.0177,27.0,13095.606618,0.0199,27.0,13095.606618,0.0211,27.0,5.20,-6.19,-12.79
66,17280.852941,0.0191,27.0,17280.852941,0.0190,27.0,17280.852941,0.0208,27.0,17280.852941,0.0214,27.0,0.73,-8.43,-11.72
67,25794.875000,0.0191,3.0,25794.875000,0.0209,3.0,25794.875000,0.0220,3.0,25794.875000,0.0246,3.0,-9.57,-15.31,-28.63
68,28117.886029,0.0194,6.0,28117.886029,0.0218,6.0,28117.886029,0.0196,6.0,28117.886029,0.0222,6.0,-12.47,-1.36,-14.74
69,11701.077206,0.0182,28.0,11701.077206,0.0190,28.0,11701.077206,0.0199,28.0,11701.077206,0.0204,28.0,-4.72,-9.56,-12.41
70,16361.882353,0.0179,26.0,16361.882353,0.0205,26.0,16361.882353,0.0183,26.0,16361.882353,0.0250,26.0,-14.25,-1.99,-39.86
71,17697.680147,0.0207,4.0,17697.680147,0.0213,4.0,17697.680147,0.0196,4.0,17697.680147,0.0204,4.0,-2.63,5.24,1.79
72,27050.636029,0.0204,6.0,27050.636029,0.0206,6.0,27050.636029,0.0220,6.0,27050.636029,0.0215,6.0,-0.75,-7.83,-5.29
73,21302.036765,0.0208,33.0,21302.036765,0.0208,33.0,21302.036765,0.0213,33.0,21302.036765,0.0333,33.0,-0.40,-2.73,-60.30
74,35137.176471,0.0216,16.0,35137.176471,0.0177,16.0,35137.176471,0.0212,16.0,35137.176471,0.0204,16.0,17.96,1.66,5.59
75,20240.786765,0.0197,30.0,20240.786765,0.0222,30.0,20240.786765,0.0206,30.0,20240.786765,0.0236,30.0,-12.50,-4.34,-19.86
76,16612.213235,0.0205,3.0,16612.213235,0.0190,3.0,16612.213235,0.0196,3.0,16612.213235,0.0230,3.0,7.27,4.50,-12.50
77,14685.764706,0.0189,3.0,14685.764706,0.0197,3.0,14685.764706,0.0244,3.0,14685.764706,0.0219,3.0,-4.30,-29.38,-16.06
78,12852.775735,0.0173,29.0,12852.775735,0.0207,29.0,12852.775735,0.0190,29.0,12852.775735,0.0236,29.0,-19.83,-10.17,-36.53
79,14379.485294,0.0192,33.0,14379.485294,0.0209,33.0,14379.485294,0.0194,33.0,14379.485294,0.0238,33.0,-8.92,-1.34,-24.12
80,12896.382353,0.0171,3.0,12896.382353,0.0190,3.0,12896.382353,0.0191,3.0,12896.382353,0.0203,3.0,-10.67,-11.64,-18.38
81,14057.279412,0.0191,2.0,14057.279412,0.0203,2.0,14057.279412,0.0203,2.0,14057.279412,0.0223,2.0,-6.35,-6.42,-16.83
82,31212.518382,0.0206,5.0,31212.518382,0.0204,5.0,31212.518382,0.0229,5.0,31212.518382,0.0228,5.0,1.07,-10.92,-10.57
83,18758.433824,0.0191,6.0,18758.433824,0.0203,6.0,18758.433824,0.0225,6.0,18758.433824,0.0259,6.0,-6.05,-17.42,-35.15
84,18625.169118,0.0207,31.0,18625.169118,0.0204,31.0,18625.169118,0.0194,31.0,18625.169118,0.0217,31.0,1.16,5.99,-5.13
85,13444.073529,0.0177,5.0,13444.073529,0.0187,5.0,13444.073529,0.0195,5.0,13444.073529,0.0208,5.0,-5.50,-9.78,-17.35
86,11813.694853,0.0192,3.0,11813.694853,0.0207,3.0,11813.694853,0.0191,3.0,11813.694853,0.0208,3.0,-7.74,0.66,-8.13
87,16082.257353,0.0211,33.0,16082.257353,0.0206,33.0,16082.257353,0.0213,33.0,16082.257353,0.0241,33.0,2.72,-0.74,-14.19
88,16627.330882,0.0216,30.0,16627.330882,0.0190,30.0,16627.330882,0.0230,30.0,16627.330882,0.0271,30.0,12.19,-6.43,-25.22
89,22874.555147,0.0194,30.0,22874.555147,0.0197,30.0,22874.555147,0.0219,30.0,22874.555147,0.0233,30.0,-1.41,-12.55,-19.92
90,6718.305147,0.0195,32.0,6718.305147,0.0185,32.0,6718.305147,0.0190,32.0,6718.305147,0.0196,32.0,5.11,2.51,-0.65
91,2155.007353,0.0203,31.0,2155.007353,0.0205,31.0,2155.007353,0.0200,31.0,2155.007353,0.0191,31.0,-0.79,1.73,5.79
92,5703.194853,0.0176,21.0,5703.194853,0.0187,21.0,5703.194853,0.0218,21.0,5703.194853,0.0256,21.0,-6.03,-23.79,-45.01
93,9208.562500,0.0180,23.0,9208.562500,0.0191,23.0,9208.562500,0.0212,23.0,9208.562500,0.0208,23.0,-5.86,-17.94,-15.29
94,20346.772059,0.0206,41.0,20346.772059,0.0220,41.0,20346.772059,0.0220,41.0,20346.772059,0.0223,41.0,-6.61,-6.78,-8.05
95,4647.040441,0.0206,17.0,4647.040441,0.0196,17.0,4647.040441,0.0216,17.0,4647.040441,0.0222,17.0,4.84,-4.56,-7.69
96,4351.382353,0.0184,21.0,4351.382353,0.0189,21.0,4351.382353,0.0201,21.0,4351.382353,0.0233,21.0,-3.04,-9.58,-26.82
97,5962.169118,0.0190,5.0,5962.169118,0.0193,5.0,5962.169118,0.0199,5.0,5962.169118,0.0225,5.0,-1.69,-4.77,-18.68
98,15801.904412,0.0185,28.0,15801.904412,0.0194,28.0,15801.904412,0.0177,28.0,15801.904412,0.0194,28.0,-4.76,4.19,-4.91
99,27924.591912,0.0201,6.0,27924.591912,0.0197,6.0,27924.591912,0.0199,6.0,27924.591912,0.0266,6.0,2.00,0.94,-32.14
100,3080.948529,0.0195,47.0,3080.948529,0.0196,47.0,3080.948529,0.0213,47.0,3080.948529,0.0304,47.0,-0.73,-9.23,-56.34
101,3115.433824,0.0193,42.0,3115.433824,0.0213,42.0,3115.433824,0.0191,42.0,3115.433824,0.0263,42.0,-10.21,1.17,-36.44
102,6775.000000,0.0195,19.0,6775.000000,0.0203,19.0,6775.000000,0.0219,19.0,6775.000000,0.0207,19.0,-4.12,-12.40,-6.19
103,16470.724265,0.0190,7.0,16470.724265,0.0208,7.0,16470.724265,0.0195,7.0,16470.724265,0.0276,7.0,-9.76,-2.90,-45.48
104,6429.959559,0.0198,18.0,6429.959559,0.0207,18.0,6429.959559,0.0212,18.0,6429.959559,0.0214,18.0,-4.65,-7.20,-8.07
105,16692.426471,0.0178,23.0,16692.426471,0.0211,23.0,16692.426471,0.0188,23.0,16692.426471,0.0209,23.0,-18.50,-5.40,-17.11
106,5008.930147,0.0202,29.0,5008.930147,0.0199,29.0,5008.930147,0.0219,29.0,5008.930147,0.0204,29.0,1.74,-8.17,-0.95
107,15681.371324,0.0190,26.0,15681.371324,0.0207,26.0,15681.371324,0.0206,26.0,15681.371324,0.0205,26.0,-9.15,-8.57,-8.16
108,26548.860294,0.0205,6.0,26548.860294,0.0204,6.0,26548.860294,0.0214,6.0,26548.860294,0.0302,6.0,0.47,-4.25,-47.27
109,12898.000000,0.0191,20.0,12898.000000,0.0191,20.0,12898.000000,0.0200,20.0,12898.000000,0.0268,20.0,-0.06,-4.69,-40.26
110,3595.139706,0.0194,30.0,3595.139706,0.0205,30.0,3595.139706,0.0201,30.0,3595.139706,0.0210,30.0,-5.88,-3.67,-8.46
111,9254.672794,0.0215,5.0,9254.672794,0.0190,5.0,9254.672794,0.0262,5.0,9254.672794,0.0208,5.0,11.85,-21.99,3.25
112,8274.617647,0.0203,31.0,8274.617647,0.0193,31.0,8274.617647,0.0189,31.0,8274.617647,0.0237,31.0,5.19,6.89,-16.77
113,24179.286765,0.0196,2.0,24179.286765,0.0202,2.0,24179.286765,0.0206,2.0,24179.286765,0.0228,2.0,-3.26,-5.22,-16.45
114,11624.533088,0.0197,28.0,11624.533088,0.0192,28.0,11624.533088,0.0214,28.0,11624.533088,0.0221,28.0,2.32,-8.71,-12.18
115,10256.625000,0.0193,29.0,10256.625000,0.0199,29.0,10256.625000,0.0190,29.0,10256.625000,0.0272,29.0,-3.18,1.75,-40.69
116,7223.750000,0.0199,19.0,7223.750000,0.0189,19.0,7223.750000,0.0219,19.0,7223.750000,0.0205,19.0,5.04,-10.10,-3.23
117,2716.448529,0.0196,37.0,2716.448529,0.0223,37.0,2716.448529,0.0216,37.0,2716.448529,0.0240,37.0,-13.46,-10.03,-22.02
118,16254.040441,0.0196,28.0,16254.040441,0.0183,28.0,16254.040441,0.0188,28.0,16254.040441,0.0319,28.0,6.64,4.39,-62.54
119,2929.250000,0.0190,28.0,2929.250000,0.0184,28.0,2929.250000,0.0191,28.0,2929.250000,0.0225,28.0,3.01,-0.78,-18.75
120,2756.996324,0.0197,45.0,2756.996324,0.0193,45.0,2756.996324,0.0183,45.0,2756.996324,0.0220,45.0,1.68,7.07,-12.03
121,18938.257353,0.0202,30.0,18938.257353,0.0201,30.0,18938.257353,0.0210,30.0,18938.257353,0.0221,30.0,0.11,-4.29,-9.71
122,11197.205882,0.0192,6.0,11197.205882,0.0195,6.0,11197.205882,0.0204,6.0,11197.205882,0.0304,6.0,-1.61,-6.16,-58.07
123,19619.540441,0.0201,29.0,19619.540441,0.0184,29.0,19619.540441,0.0272,29.0,19619.540441,0.0263,29.0,8.57,-35.01,-30.77
124,18261.676471,0.0188,23.0,18261.676471,0.0176,23.0,18261.676471,0.0202,23.0,18261.676471,0.0208,23.0,6.70,-7.09,-10.66
125,27547.007353,0.0199,6.0,27547.007353,0.0189,6.0,27547.007353,0.0203,6.0,27547.007353,0.0229,6.0,4.99,-2.40,-15.48
126,6981.988971,0.0208,41.0,6981.988971,0.0196,41.0,6981.988971,0.0221,41.0,6981.988971,0.0211,41.0,5.88,-6.17,-1.80
127,1517.341912,0.0188,50.0,1517.341912,0.0189,50.0,1517.341912,0.0196,50.0,1517.341912,0.0220,50.0,-0.68,-4.26,-16.81
128,12948.948529,0.0197,44.0,12948.948529,0.0199,44.0,12948.948529,0.0189,44.0,12948.948529,0.0218,44.0,-0.98,3.92,-10.93
129,9681.253676,0.0196,28.0,9681.253676,0.0191,28.0,9681.253676,0.0208,28.0,9681.253676,0.0195,28.0,2.72,-5.79,0.37
130,29137.077206,0.0202,18.0,29137.077206,0.0201,18.0,29137.077206,0.0205,18.0,29137.077206,0.0271,18.0,0.34,-1.53,-34.44
131,11231.044118,0.0192,30.0,11231.044118,0.0183,30.0,11231.044118,0.0214,30.0,11231.044118,0.0205,30.0,4.29,-11.89,-7.07
132,26832.566176,0.0208,42.0,26832.566176,0.0239,42.0,26832.566176,0.0213,42.0,26832.566176,0.0303,42.0,-15.03,-2.51,-46.04
133,5186.161765,0.0190,18.0,5186.161765,0.0198,18.0,5186.161765,0.0193,18.0,5186.161765,0.0207,18.0,-3.87,-1.35,-8.66
134,24594.886029,0.0193,21.0,24594.886029,0.0188,21.0,24594.886029,0.0245,21.0,24594.886029,0.0278,21.0,2.92,-26.75,-43.89
135,17252.558824,0.0213,33.0,17252.558824,0.0190,33.0,17252.558824,0.0215,33.0,17252.558824,0.0262,33.0,10.89,-0.77,-22.82
136,24498.183824,0.0202,7.0,24498.183824,0.0204,7.0,24498.183824,0.0213,7.0,24498.183824,0.0286,7.0,-1.00,-5.22,-41.18
137,23024.422794,0.0196,29.0,23024.422794,0.0204,29.0,23024.422794,0.0224,29.0,23024.422794,0.0280,29.0,-3.83,-13.92,-42.45
138,23517.797794,0.0203,3.0,23517.797794,0.0200,3.0,23517.797794,0.0237,3.0,23517.797794,0.0236,3.0,1.60,-16.53,-16.07
139,26826.948529,0.0204,32.0,26826.948529,0.0196,32.0,26826.948529,0.0311,32.0,26826.948529,0.0269,32.0,4.36,-51.93,-31.72
140,38235.408088,0.0206,28.0,38235.408088,0.0189,28.0,38235.408088,0.0200,28.0,38235.408088,0.0240,28.0,8.20,2.86,-16.12
141,31576.224265,0.0206,33.0,31576.224265,0.0216,33.0,31576.224265,0.0245,33.0,31576.224265,0.0238,33.0,-4.61,-18.84,-15.48
142,24488.606618,0.0204,39.0,24488.606618,0.0204,39.0,24488.606618,0.0189,39.0,24488.606618,0.0192,39.0,0.00,6.96,5.74
143,11354.522059,0.0204,32.0,11354.522059,0.0206,32.0,11354.522059,0.0187,32.0,11354.522059,0.0267,32.0,-0.82,8.42,-30.92
144,20646.882353,0.0193,33.0,20646.882353,0.0203,33.0,20646.882353,0.0205,33.0,20646.882353,0.0219,33.0,-5.11,-5.92,-13.51
145,33057.062500,0.0197,6.0,33057.062500,0.0195,6.0,33057.062500,0.0187,6.0,33057.062500,0.0233,6.0,0.98,5.01,-18.28
146,15558.154412,0.0210,40.0,15558.154412,0.0200,40.0,15558.154412,0.0213,40.0,15558.154412,0.0218,40.0,5.18,-1.22,-3.48
147,8376.091912,0.0207,31.0,8376.091912,0.0186,31.0,8376.091912,0.0205,31.0,8376.091912,0.0204,31.0,10.04,0.94,1.51
148,9718.397059,0.0184,17.0,9718.397059,0.0187,17.0,9718.397059,0.0210,17.0,9718.397059,0.0206,17.0,-1.57,-13.78,-11.75
149,5876.268382,0.0191,31.0,5876.268382,0.0187,31.0,5876.268382,0.0219,31.0,5876.268382,0.0255,31.0,2.31,-14.59,-33.16
150,19881.301471,0.0197,2.0,19881.301471,0.0200,2.0,19881.301471,0.0202,2.0,19881.301471,0.0213,2.0,-1.44,-2.43,-8.34
151,4942.257353,0.0187,25.0,4942.257353,0.0196,25.0,4942.257353,0.0270,25.0,4942.257353,0.0225,25.0,-4.93,-44.93,-20.58
152,31864.290441,0.0177,6.0,31864.290441,0.0206,6.0,31864.290441,0.0203,6.0,31864.290441,0.0227,6.0,-16.30,-14.84,-28.18
153,20209.382353,0.0188,4.0,20209.382353,0.0213,4.0,20209.382353,0.0194,4.0,20209.382353,0.0241,4.0,-13.66,-3.37,-28.63
154,36430.746324,0.0191,6.0,36430.746324,0.0200,6.0,36430.746324,0.0243,6.0,36430.746324,0.0192,6.0,-4.81,-27.38,-0.73
155,1471.044118,0.0182,8.0,1471.044118,0.0196,8.0,1471.044118,0.0259,8.0,1471.044118,0.0209,8.0,-7.79,-41.99,-14.63
156,26390.378676,0.0203,2.0,26390.378676,0.0189,2.0,26390.378676,0.0194,2.0,26390.378676,0.0212,2.0,6.96,4.38,-4.37
157,2613.738971,0.0179,27.0,2613.738971,0.0208,27.0,2613.738971,0.0195,27.0,2613.738971,0.0292,27.0,-16.42,-8.84,-63.29
158,35849.301471,0.0192,6.0,35849.301471,0.0188,6.0,35849.301471,0.0205,6.0,35849.301471,0.0229,6.0,2.42,-6.34,-18.86
159,72704.540441,0.0203,7.0,72704.540441,0.0201,7.0,72704.540441,0.0204,7.0,72704.540441,0.0223,7.0,0.83,-0.62,-10.05
160,4014.805147,0.0193,30.0,4014.805147,0.0186,30.0,4014.805147,0.0211,30.0,4014.805147,0.0263,30.0,3.59,-9.32,-36.07
161,8027.205882,0.0196,7.0,8027.205882,0.0190,7.0,8027.205882,0.0212,7.0,8027.205882,0.0199,7.0,3.15,-8.12,-1.42
162,23018.073529,0.0187,2.0,23018.073529,0.0222,2.0,23018.073529,0.0221,2.0,23018.073529,0.0184,2.0,-19.18,-18.48,1.44
163,5834.845588,0.0191,19.0,5834.845588,0.0209,19.0,5834.845588,0.0222,19.0,5834.845588,0.0184,19.0,-9.45,-15.98,3.72
164,21751.882353,0.0199,2.0,21751.882353,0.0190,2.0,21751.882353,0.0211,2.0,21751.882353,0.0219,2.0,4.25,-6.45,-10.44
165,6239.128676,0.0182,28.0,6239.128676,0.0191,28.0,6239.128676,0.0218,28.0,6239.128676,0.0189,28.0,-4.75,-19.57,-3.51
166,14266.113971,0.0204,2.0,14266.113971,0.0207,2.0,14266.113971,0.0204,2.0,14266.113971,0.0209,2.0,-1.44,-0.22,-2.48
167,6836.316176,0.0215,36.0,6836.316176,0.0191,36.0,6836.316176,0.0207,36.0,6836.316176,0.0188,36.0,11.01,3.70,12.47
168,24834.944853,0.0190,32.0,24834.944853,0.0196,32.0,24834.944853,0.0212,32.0,24834.944853,0.0281,32.0,-3.16,-11.57,-47.50
169,10476.272059,0.0188,6.0,10476.272059,0.0178,6.0,10476.272059,0.0235,6.0,10476.272059,0.0186,6.0,5.02,-25.11,0.73
170,66483.272059,0.0196,18.0,66483.272059,0.0183,18.0,66483.272059,0.0253,18.0,66483.272059,0.0203,18.0,6.62,-29.38,-3.46
171,5266.106618,0.0194,38.0,5266.106618,0.0186,38.0,5266.106618,0.0206,38.0,5266.106618,0.0202,38.0,3.91,-6.20,-4.29
172,37437.477941,0.0186,17.0,37437.477941,0.0187,17.0,37437.477941,0.0192,17.0,37437.477941,0.0191,17.0,-0.68,-3.43,-2.74
173,15905.665441,0.0192,35.0,15905.665441,0.0184,35.0,15905.665441,0.0201,35.0,15905.665441,0.0184,35.0,4.38,-4.86,4.08
174,50499.783088,0.0186,36.0,50499.783088,0.0212,36.0,50499.783088,0.0214,36.0,50499.783088,0.0201,36.0,-13.69,-14.77,-8.08
175,38864.062500,0.0190,16.0,38864.062500,0.0197,16.0,38864.062500,0.0207,16.0,38864.062500,0.0208,16.0,-3.79,-9.18,-9.64
176,40515.250000,0.0189,36.0,40515.250000,0.0193,36.0,40515.250000,0.0197,36.0,40515.250000,0.0206,36.0,-2.25,-4.43,-9.13
177,5468.691176,0.0189,27.0,5468.691176,0.0213,27.0,5468.691176,0.0196,27.0,5468.691176,0.0201,27.0,-12.51,-3.69,-6.21
178,26956.966912,0.0196,2.0,26956.966912,0.0178,2.0,26956.966912,0.0203,2.0,26956.966912,0.0217,2.0,9.49,-3.36,-10.71
