tm_index,cold_target,cold_solve_time,cold_iterations,cold_bar_iterations,cold_simplex_iterations,warm_target,warm_solve_time,warm_iterations,warm_bar_iterations,warm_simplex_iterations,time_improvement_pct,iter_improvement_pct
0,10394.838235,0.0220,2.0,0,2.0,10394.838235,0.0219,2.0,0,2.0,0.43,0.00
1,11130.588235,0.0200,23.0,0,23.0,11130.588235,0.0196,23.0,0,23.0,1.77,0.00
2,4858.797794,0.0193,45.0,0,45.0,4858.797794,0.0208,45.0,0,45.0,-7.98,0.00
3,6225.617647,0.0192,46.0,0,46.0,6225.617647,0.0207,46.0,0,46.0,-8.18,0.00
4,13193.426471,0.0193,29.0,0,29.0,13193.426471,0.0228,29.0,0,29.0,-17.85,0.00
5,9517.834559,0.0195,2.0,0,2.0,9517.834559,0.0218,2.0,0,2.0,-11.87,0.00
6,23372.713235,0.0215,7.0,0,7.0,23372.713235,0.0216,7.0,0,7.0,-0.45,0.00
7,13099.970588,0.0208,23.0,0,23.0,13099.970588,0.0220,23.0,0,23.0,-5.50,0.00
8,12168.830882,0.0204,5.0,0,5.0,12168.830882,0.0213,5.0,0,5.0,-4.50,0.00
9,12288.003676,0.0186,22.0,0,22.0,12288.003676,0.0207,22.0,0,22.0,-11.15,0.00
10,17221.036765,0.0213,33.0,0,33.0,17221.036765,0.0194,33.0,0,33.0,9.13,0.00
11,12962.985294,0.0205,23.0,0,23.0,12962.985294,0.0213,23.0,0,23.0,-3.99,0.00
12,2854.253676,0.0203,32.0,0,32.0,2854.253676,0.0209,32.0,0,32.0,-2.94,0.00
13,146220.613971,0.0208,3.0,0,3.0,146220.613971,0.0224,3.0,0,3.0,-7.81,0.00
14,11691.996324,0.0196,29.0,0,29.0,11691.996324,0.0229,29.0,0,29.0,-17.15,0.00
15,10343.617647,0.0213,24.0,0,24.0,10343.617647,0.0206,24.0,0,24.0,3.44,0.00
16,28262.334559,0.0211,29.0,0,29.0,28262.334559,0.0247,29.0,0,29.0,-17.13,0.00
17,18331.323529,0.0192,21.0,0,21.0,18331.323529,0.0214,21.0,0,21.0,-11.64,0.00
18,10604.352941,0.0195,38.0,0,38.0,10604.352941,0.0203,38.0,0,38.0,-3.89,0.00
