tm_index,cold_target,cold_solve_time,cold_iterations,cold_bar_iterations,cold_simplex_iterations,warm_target,warm_solve_time,warm_iterations,warm_bar_iterations,warm_simplex_iterations,time_improvement_pct,iter_improvement_pct
0,8852.595588,0.0229,39.0,0,39.0,8852.595588,0.0207,39.0,0,39.0,9.81,0.00
1,5364.158088,0.0219,47.0,0,47.0,5364.158088,0.0218,47.0,0,47.0,0.34,0.00
2,10477.301471,0.0204,28.0,0,28.0,10477.301471,0.0213,28.0,0,28.0,-4.09,0.00
3,40108.279412,0.0217,30.0,0,30.0,40108.279412,0.0206,30.0,0,30.0,4.88,0.00
4,10713.750000,0.0209,27.0,0,27.0,10713.750000,0.0226,27.0,0,27.0,-8.27,0.00
5,5517.371324,0.0207,6.0,0,6.0,5517.371324,0.0194,6.0,0,6.0,6.40,0.00
6,5679.316176,0.0203,6.0,0,6.0,5679.316176,0.0208,6.0,0,6.0,-2.06,0.00
7,47583.400735,0.0217,39.0,0,39.0,47583.400735,0.0196,39.0,0,39.0,9.50,0.00
8,1606.077206,0.0201,42.0,0,42.0,1606.077206,0.0189,42.0,0,42.0,5.89,0.00
9,9584.496324,0.0209,64.0,0,64.0,9584.496324,0.0204,64.0,0,64.0,2.13,0.00
10,30801.709559,0.0198,41.0,0,41.0,30801.709559,0.0206,41.0,0,41.0,-4.41,0.00
11,839.702206,0.0201,39.0,0,39.0,839.702206,0.0210,39.0,0,39.0,-4.63,0.00
12,32387.066176,0.0200,41.0,0,41.0,32387.066176,0.0205,41.0,0,41.0,-2.62,0.00
13,4199.279412,0.0207,18.0,0,18.0,4199.279412,0.0203,18.0,0,18.0,2.31,0.00
14,1662.408088,0.0209,30.0,0,30.0,1662.408088,0.0189,30.0,0,30.0,9.56,0.00
15,31045.455882,0.0202,41.0,0,41.0,31045.455882,0.0223,41.0,0,41.0,-10.57,0.00
16,34055.830882,0.0223,41.0,0,41.0,34055.830882,0.0205,41.0,0,41.0,8.31,0.00
17,1177.595588,0.0191,16.0,0,16.0,1177.595588,0.0204,16.0,0,16.0,-6.83,0.00
18,1181.691176,0.0198,42.0,0,42.0,1181.691176,0.0208,42.0,0,42.0,-5.21,0.00
19,25006.606618,0.0207,22.0,0,22.0,25006.606618,0.0202,22.0,0,22.0,2.64,0.00
20,1256.253676,0.0202,40.0,0,40.0,1256.253676,0.0191,40.0,0,40.0,5.11,0.00
21,25284.386029,0.0203,32.0,0,32.0,25284.386029,0.0212,32.0,0,32.0,-4.41,0.00
22,66165.555147,0.0212,41.0,0,41.0,66165.555147,0.0218,41.0,0,41.0,-2.86,0.00
23,41844.602941,0.0237,7.0,0,7.0,41844.602941,0.0197,7.0,0,7.0,16.78,0.00
24,22791.084559,0.0213,41.0,0,41.0,22791.084559,0.0221,41.0,0,41.0,-3.56,0.00
25,58373.775735,0.0206,41.0,0,41.0,58373.775735,0.0199,41.0,0,41.0,3.68,0.00
26,11344.224265,0.0199,24.0,0,24.0,11344.224265,0.0213,24.0,0,24.0,-7.05,0.00
27,14236.363971,0.0194,7.0,0,7.0,14236.363971,0.0203,7.0,0,7.0,-4.79,0.00
28,8790.128676,0.0202,38.0,0,38.0,8790.128676,0.0297,38.0,0,38.0,-47.41,0.00
29,4390.569853,0.0196,39.0,0,39.0,4390.569853,0.0208,39.0,0,39.0,-5.95,0.00
30,16654.113971,0.0207,21.0,0,21.0,16654.113971,0.0201,21.0,0,21.0,2.88,0.00
31,7521.944853,0.0196,5.0,0,5.0,7521.944853,0.0197,5.0,0,5.0,-0.20,0.00
32,1464.580882,0.0202,14.0,0,14.0,1464.580882,0.0201,14.0,0,14.0,0.56,0.00
33,54765.029412,0.0202,41.0,0,41.0,54765.029412,0.0210,41.0,0,41.0,-4.03,0.00
34,69208.312500,0.0212,41.0,0,41.0,69208.312500,0.0211,41.0,0,41.0,0.22,0.00
35,36581.283088,0.0194,7.0,0,7.0,36581.283088,0.0205,7.0,0,7.0,-5.48,0.00
36,3660.841912,0.0198,29.0,0,29.0,3660.841912,0.0212,29.0,0,29.0,-7.03,0.00
37,19881.628676,0.0210,40.0,0,40.0,19881.628676,0.0223,40.0,0,40.0,-6.06,0.00
38,16378.511029,0.0192,35.0,0,35.0,16378.511029,0.0225,35.0,0,35.0,-16.83,0.00
39,65812.680147,0.0210,41.0,0,41.0,65812.680147,0.0208,41.0,0,41.0,0.90,0.00
40,7522.812500,0.0209,5.0,0,5.0,7522.812500,0.0228,5.0,0,5.0,-9.02,0.00
41,8319.875000,0.0199,41.0,0,41.0,8319.875000,0.0199,41.0,0,41.0,0.10,0.00
42,53822.213235,0.0205,39.0,0,39.0,53822.213235,0.0208,39.0,0,39.0,-1.54,0.00
43,1138.172794,0.0199,14.0,0,14.0,1138.172794,0.0189,14.0,0,14.0,4.90,0.00
44,57219.444853,0.0199,39.0,0,39.0,57219.444853,0.0198,39.0,0,39.0,0.78,0.00
45,10967.628676,0.0203,16.0,0,16.0,10967.628676,0.0205,16.0,0,16.0,-1.11,0.00
46,9571.463235,0.0196,35.0,0,35.0,9571.463235,0.0214,35.0,0,35.0,-8.85,0.00
47,11363.742647,0.0198,5.0,0,5.0,11363.742647,0.0211,5.0,0,5.0,-6.50,0.00
48,9845.253676,0.0200,35.0,0,35.0,9845.253676,0.0207,35.0,0,35.0,-3.56,0.00
49,7946.875000,0.0207,36.0,0,36.0,7946.875000,0.0205,36.0,0,36.0,0.88,0.00
50,3317.345588,0.0208,6.0,0,6.0,3317.345588,0.0193,6.0,0,6.0,6.93,0.00
51,7737.051471,0.0205,6.0,0,6.0,7737.051471,0.0293,6.0,0,6.0,-43.34,0.00
52,8793.694853,0.0209,36.0,0,36.0,8793.694853,0.0208,36.0,0,36.0,0.75,0.00
53,44398.768382,0.0208,39.0,0,39.0,44398.768382,0.0210,39.0,0,39.0,-1.19,0.00
54,33937.470588,0.0195,40.0,0,40.0,33937.470588,0.0191,40.0,0,40.0,2.15,0.00
55,31002.772059,0.0221,40.0,0,40.0,31002.772059,0.0221,40.0,0,40.0,0.08,0.00
56,19413.845588,0.0214,40.0,0,40.0,19413.845588,0.0218,40.0,0,40.0,-1.99,0.00
57,36617.055147,0.0207,41.0,0,41.0,36617.055147,0.0205,41.0,0,41.0,1.11,0.00
58,29159.069853,0.0239,40.0,0,40.0,29159.069853,0.0239,40.0,0,40.0,0.30,0.00
59,6348.224265,0.0204,16.0,0,16.0,6348.224265,0.0215,16.0,0,16.0,-5.23,0.00
60,9344.102941,0.0208,16.0,0,16.0,9344.102941,0.0201,16.0,0,16.0,3.06,0.00
