tm_index,cold_target,cold_solve_time,cold_iterations,cold_bar_iterations,cold_simplex_iterations,warm_target,warm_solve_time,warm_iterations,warm_bar_iterations,warm_simplex_iterations,time_improvement_pct,iter_improvement_pct
0,27888.665441,0.0211,6.0,0,6.0,27888.665441,0.0201,6.0,0,6.0,4.72,0.00
1,1237.841912,0.0201,28.0,0,28.0,1237.841912,0.0210,28.0,0,28.0,-4.45,0.00
2,2558.867647,0.0189,42.0,0,42.0,2558.867647,0.0232,42.0,0,42.0,-22.56,0.00
3,7725.716912,0.0201,33.0,0,33.0,7725.716912,0.0214,33.0,0,33.0,-6.27,0.00
4,34654.691176,0.0195,26.0,0,26.0,34654.691176,0.0203,26.0,0,26.0,-4.10,0.00
5,4190.746324,0.0202,32.0,0,32.0,4190.746324,0.0221,32.0,0,32.0,-9.63,0.00
6,2336.433824,0.0221,52.0,0,52.0,2336.433824,0.0227,52.0,0,52.0,-2.60,0.00
7,49540.617647,0.0202,43.0,0,43.0,49540.617647,0.0206,43.0,0,43.0,-2.31,0.00
8,5636.264706,0.0200,32.0,0,32.0,5636.264706,0.0199,32.0,0,32.0,0.90,0.00
9,48927.113971,0.0203,7.0,0,7.0,48927.113971,0.0224,7.0,0,7.0,-10.23,0.00
10,21863.345588,0.0202,41.0,0,41.0,21863.345588,0.0234,41.0,0,41.0,-16.08,0.00
11,11801.079044,0.0209,76.0,0,76.0,11801.079044,0.0222,76.0,0,76.0,-5.84,0.00
12,36100.014706,0.0185,6.0,0,6.0,36100.014706,0.0208,6.0,0,6.0,-12.59,0.00
13,50612.091912,0.0195,4.0,0,4.0,50612.091912,0.0215,4.0,0,4.0,-10.33,0.00
14,36870.952206,0.0198,25.0,0,25.0,36870.952206,0.0211,25.0,0,25.0,-6.75,0.00
15,37980.441176,0.0198,25.0,0,25.0,37980.441176,0.0206,25.0,0,25.0,-4.16,0.00
16,5761.507353,0.0203,19.0,0,19.0,5761.507353,0.0196,19.0,0,19.0,3.57,0.00
17,57160.176471,0.0188,43.0,0,43.0,57160.176471,0.0214,43.0,0,43.0,-13.53,0.00
18,4088.834559,0.0186,7.0,0,7.0,4088.834559,0.0208,7.0,0,7.0,-11.96,0.00
19,40378.011029,0.0198,26.0,0,26.0,40378.011029,0.0210,26.0,0,26.0,-5.87,0.00
20,10598.191176,0.0184,74.0,0,74.0,10598.191176,0.0212,74.0,0,74.0,-15.01,0.00
21,31159.551471,0.0205,7.0,0,7.0,31159.551471,0.0211,7.0,0,7.0,-3.05,0.00
22,12462.902574,0.0183,74.0,0,74.0,12462.902574,0.0227,74.0,0,74.0,-24.14,0.00
23,33862.444853,0.0201,7.0,0,7.0,33862.444853,0.0211,7.0,0,7.0,-4.64,0.00
24,10612.579044,0.0220,71.0,0,71.0,10612.579044,0.0227,71.0,0,71.0,-3.27,0.00
25,11622.724265,0.0204,37.0,0,37.0,11622.724265,0.0227,37.0,0,37.0,-11.21,0.00
26,1525.569853,0.0193,18.0,0,18.0,1525.569853,0.0209,18.0,0,18.0,-8.47,0.00
27,11557.742647,0.0199,49.0,0,49.0,11557.742647,0.0230,49.0,0,49.0,-15.53,0.00
28,9018.261029,0.0194,6.0,0,6.0,9018.261029,0.0225,6.0,0,6.0,-15.85,0.00
29,28206.224265,0.0219,25.0,0,25.0,28206.224265,0.0218,25.0,0,25.0,0.28,0.00
30,27999.272059,0.0188,7.0,0,7.0,27999.272059,0.0199,7.0,0,7.0,-5.43,0.00
31,36715.860294,0.0198,26.0,0,26.0,36715.860294,0.0202,26.0,0,26.0,-2.11,0.00
32,11614.654412,0.0211,47.0,0,47.0,11614.654412,0.0215,47.0,0,47.0,-2.08,0.00
33,19606.819853,0.0202,40.0,0,40.0,19606.819853,0.0196,40.0,0,40.0,2.66,0.00
34,42145.904412,0.0207,24.0,0,24.0,42145.904412,0.0217,24.0,0,24.0,-5.03,0.00
35,1463.301471,0.0185,29.0,0,29.0,1463.301471,0.0265,29.0,0,29.0,-43.12,0.00
36,31718.636029,0.0207,25.0,0,25.0,31718.636029,0.0221,25.0,0,25.0,-6.80,0.00
37,39971.577206,0.0194,40.0,0,40.0,39971.577206,0.0213,40.0,0,40.0,-9.90,0.00
38,38138.055147,0.0192,25.0,0,25.0,38138.055147,0.0240,25.0,0,25.0,-24.87,0.00
39,33941.352941,0.0190,7.0,0,7.0,33941.352941,0.0196,7.0,0,7.0,-3.25,0.00
40,36535.286765,0.0185,7.0,0,7.0,36535.286765,0.0208,7.0,0,7.0,-12.44,0.00
41,37814.779412,0.0191,27.0,0,27.0,37814.779412,0.0218,27.0,0,27.0,-14.39,0.00
42,5717.950368,0.0209,70.0,0,70.0,5717.950368,0.0228,70.0,0,70.0,-9.09,0.00
43,27345.636029,0.0190,39.0,0,39.0,27345.636029,0.0231,39.0,0,39.0,-21.39,0.00
44,34424.033088,0.0193,24.0,0,24.0,34424.033088,0.0205,24.0,0,24.0,-6.15,0.00
45,8782.979779,0.0224,74.0,0,74.0,8782.979779,0.0207,74.0,0,74.0,7.66,0.00
46,9146.988971,0.0199,18.0,0,18.0,9146.988971,0.0227,18.0,0,18.0,-14.21,0.00
47,37799.033088,0.0194,22.0,0,22.0,37799.033088,0.0206,22.0,0,22.0,-6.40,0.00
48,39089.897059,0.0199,23.0,0,23.0,39089.897059,0.0200,23.0,0,23.0,-0.79,0.00
49,7434.272059,0.0207,36.0,0,36.0,7434.272059,0.0220,36.0,0,36.0,-6.50,0.00
50,32123.253676,0.0204,7.0,0,7.0,32123.253676,0.0217,7.0,0,7.0,-6.43,0.00
51,38738.599265,0.0207,26.0,0,26.0,38738.599265,0.0198,26.0,0,26.0,4.37,0.00
52,43210.430147,0.0206,45.0,0,45.0,43210.430147,0.0215,45.0,0,45.0,-4.31,0.00
53,7382.544118,0.0199,7.0,0,7.0,7382.544118,0.0217,7.0,0,7.0,-9.02,0.00
54,13076.818015,0.0198,82.0,0,82.0,13076.818015,0.0214,82.0,0,82.0,-8.24,0.00
55,32799.988971,0.0217,45.0,0,45.0,32799.988971,0.0222,45.0,0,45.0,-2.18,0.00
56,25346.768382,0.0181,41.0,0,41.0,25346.768382,0.0207,41.0,0,41.0,-14.00,0.00
57,39128.378676,0.0196,27.0,0,27.0,39128.378676,0.0224,27.0,0,27.0,-14.73,0.00
58,31981.224265,0.0194,27.0,0,27.0,31981.224265,0.0221,27.0,0,27.0,-13.91,0.00
59,3636.930147,0.0176,37.0,0,37.0,3636.930147,0.0221,37.0,0,37.0,-25.12,0.00
60,15198.742647,0.0205,32.0,0,32.0,15198.742647,0.0215,32.0,0,32.0,-4.75,0.00
61,10810.496324,0.0203,41.0,0,41.0,10810.496324,0.0219,41.0,0,41.0,-7.93,0.00
62,8417.286765,0.0191,45.0,0,45.0,8417.286765,0.0208,45.0,0,45.0,-8.54,0.00
63,30830.606618,0.0201,6.0,0,6.0,30830.606618,0.0232,6.0,0,6.0,-15.93,0.00
64,35194.433824,0.0206,28.0,0,28.0,35194.433824,0.0234,28.0,0,28.0,-13.72,0.00
65,35289.750000,0.0204,45.0,0,45.0,35289.750000,0.0248,45.0,0,45.0,-21.36,0.00
66,6918.113971,0.0213,84.0,0,84.0,6918.113971,0.0233,84.0,0,84.0,-9.31,0.00
67,8496.772059,0.0223,8.0,0,8.0,8496.772059,0.0220,8.0,0,8.0,1.29,0.00
68,11936.863971,0.0213,38.0,0,38.0,11936.863971,0.0217,38.0,0,38.0,-2.03,0.00
69,5919.511029,0.0198,7.0,0,7.0,5919.511029,0.0219,7.0,0,7.0,-10.66,0.00
70,5777.448529,0.0188,35.0,0,35.0,5777.448529,0.0220,35.0,0,35.0,-16.68,0.00
