tm_index,cold_target,cold_solve_time,cold_iterations,cold_bar_iterations,cold_simplex_iterations,warm_target,warm_solve_time,warm_iterations,warm_bar_iterations,warm_simplex_iterations,time_improvement_pct,iter_improvement_pct
0,1890.246324,0.0204,31.0,0,31.0,1890.246324,0.0552,31.0,0,31.0,-170.22,0.00
1,342.841912,0.0188,5.0,0,5.0,342.841912,0.0495,5.0,0,5.0,-163.47,0.00
2,28535.165441,0.0184,33.0,0,33.0,28535.165441,0.0481,33.0,0,33.0,-161.43,0.00
3,37521.220588,0.0175,6.0,0,6.0,37521.220588,0.0536,6.0,0,6.0,-205.25,0.00
4,246.356618,0.0175,28.0,0,28.0,246.356618,0.0493,28.0,0,28.0,-181.84,0.00
5,951.900735,0.0168,24.0,0,24.0,951.900735,0.0456,24.0,0,24.0,-171.94,0.00
6,1196.610294,0.0184,28.0,0,28.0,1196.610294,0.0416,28.0,0,28.0,-126.75,0.00
7,1229.312500,0.0189,24.0,0,24.0,1229.312500,0.0436,24.0,0,24.0,-130.97,0.00
8,543.073529,0.0175,7.0,0,7.0,543.073529,0.0397,7.0,0,7.0,-127.25,0.00
9,63421.167279,0.0183,72.0,0,72.0,63421.167279,0.0458,72.0,0,72.0,-150.76,0.00
10,46971.911765,0.0207,80.0,0,80.0,46971.911765,0.0483,80.0,0,80.0,-133.20,0.00
11,61797.318015,0.0195,69.0,0,69.0,61797.318015,0.0483,69.0,0,69.0,-147.18,0.00
12,45463.444853,0.0184,71.0,0,71.0,45463.444853,0.0494,71.0,0,71.0,-168.66,0.00
13,9082.941176,0.0183,35.0,0,35.0,9082.941176,0.0505,35.0,0,35.0,-176.31,0.00
14,14249.073529,0.0232,33.0,0,33.0,14249.073529,0.0513,33.0,0,33.0,-121.30,0.00
15,6843.606618,0.0187,31.0,0,31.0,6843.606618,0.0527,31.0,0,31.0,-182.19,0.00
16,594.033088,0.0188,6.0,0,6.0,594.033088,0.0524,6.0,0,6.0,-178.03,0.00
17,432.955882,0.0193,6.0,0,6.0,432.955882,0.0492,6.0,0,6.0,-155.16,0.00
18,26659.382353,0.0196,6.0,0,6.0,26659.382353,0.0500,6.0,0,6.0,-154.44,0.00
19,24052.345588,0.0186,43.0,0,43.0,24052.345588,0.0524,43.0,0,43.0,-181.17,0.00
20,1111.466912,0.0180,17.0,0,17.0,1111.466912,0.0537,17.0,0,17.0,-199.24,0.00
21,28850.452206,0.0193,25.0,0,25.0,28850.452206,0.0509,25.0,0,25.0,-163.29,0.00
22,453.466912,0.0181,31.0,0,31.0,453.466912,0.0558,31.0,0,31.0,-208.22,0.00
23,656.327206,0.0178,35.0,0,35.0,656.327206,0.0472,35.0,0,35.0,-164.26,0.00
24,1365.650735,0.0173,29.0,0,29.0,1365.650735,0.0534,29.0,0,29.0,-208.73,0.00
25,38405.871324,0.0176,19.0,0,19.0,38405.871324,0.0524,19.0,0,19.0,-198.17,0.00
26,38127.503676,0.0187,6.0,0,6.0,38127.503676,0.0535,6.0,0,6.0,-185.50,0.00
27,2819.555147,0.0186,30.0,0,30.0,2819.555147,0.0478,30.0,0,30.0,-156.39,0.00
28,40185.022059,0.0189,24.0,0,24.0,40185.022059,0.0520,24.0,0,24.0,-175.41,0.00
29,39155.985294,0.0192,23.0,0,23.0,39155.985294,0.0525,23.0,0,23.0,-172.83,0.00
30,3344.805147,0.0185,17.0,0,17.0,3344.805147,0.0431,17.0,0,17.0,-133.27,0.00
31,32283.525735,0.0193,25.0,0,25.0,32283.525735,0.0510,25.0,0,25.0,-163.58,0.00
32,35894.533088,0.0188,26.0,0,26.0,35894.533088,0.0496,26.0,0,26.0,-164.07,0.00
33,26290.242647,0.0196,36.0,0,36.0,26290.242647,0.0527,36.0,0,36.0,-168.46,0.00
34,490.981618,0.0198,25.0,0,25.0,490.981618,0.0500,25.0,0,25.0,-151.95,0.00
35,37426.654412,0.0207,26.0,0,26.0,37426.654412,0.0432,26.0,0,26.0,-108.70,0.00
36,38148.893382,0.0183,7.0,0,7.0,38148.893382,0.0455,7.0,0,7.0,-148.16,0.00
37,326.621324,0.0202,31.0,0,31.0,326.621324,0.0532,31.0,0,31.0,-163.28,0.00
38,270.812500,0.0187,42.0,0,42.0,270.812500,0.0534,42.0,0,42.0,-185.23,0.00
39,293.761029,0.0196,38.0,0,38.0,293.761029,0.0506,38.0,0,38.0,-158.40,0.00
40,38617.419118,0.0187,7.0,0,7.0,38617.419118,0.0597,7.0,0,7.0,-219.59,0.00
41,36562.154412,0.0176,8.0,0,8.0,36562.154412,0.0449,8.0,0,8.0,-154.44,0.00
42,3895.985294,0.0186,42.0,0,42.0,3895.985294,0.0536,42.0,0,42.0,-187.83,0.00
43,38939.183824,0.0202,7.0,0,7.0,38939.183824,0.0464,7.0,0,7.0,-130.01,0.00
44,37394.209559,0.0191,26.0,0,26.0,37394.209559,0.0433,26.0,0,26.0,-127.18,0.00
45,35246.595588,0.0206,7.0,0,7.0,35246.595588,0.0445,7.0,0,7.0,-115.98,0.00
46,2335.863971,0.0180,31.0,0,31.0,2335.863971,0.0453,31.0,0,31.0,-151.44,0.00
47,2803.227941,0.0178,30.0,0,30.0,2803.227941,0.0525,30.0,0,30.0,-194.77,0.00
48,26278.022059,0.0193,6.0,0,6.0,26278.022059,0.0430,6.0,0,6.0,-123.19,0.00
49,25491.547794,0.0194,25.0,0,25.0,25491.547794,0.0504,25.0,0,25.0,-159.63,0.00
50,33933.341912,0.0200,28.0,0,28.0,33933.341912,0.0500,28.0,0,28.0,-150.14,0.00
51,38912.827206,0.0234,28.0,0,28.0,38912.827206,0.0419,28.0,0,28.0,-78.91,0.00
52,410.283088,0.0186,36.0,0,36.0,410.283088,0.0485,36.0,0,36.0,-160.75,0.00
53,1391.720588,0.0189,5.0,0,5.0,1391.720588,0.0479,5.0,0,5.0,-153.26,0.00
54,2071.136029,0.0191,24.0,0,24.0,2071.136029,0.0439,24.0,0,24.0,-129.95,0.00
55,1894.709559,0.0196,49.0,0,49.0,1894.709559,0.0524,49.0,0,49.0,-167.50,0.00
56,38134.187500,0.0186,28.0,0,28.0,38134.187500,0.0492,28.0,0,28.0,-164.65,0.00
57,39744.378676,0.0196,25.0,0,25.0,39744.378676,0.0555,25.0,0,25.0,-182.70,0.00
58,39852.352941,0.0208,26.0,0,26.0,39852.352941,0.0560,26.0,0,26.0,-169.46,0.00
59,39999.580882,0.0192,5.0,0,5.0,39999.580882,0.0441,5.0,0,5.0,-130.11,0.00
60,39886.889706,0.0215,25.0,0,25.0,39886.889706,0.0413,25.0,0,25.0,-92.23,0.00
61,2879.500000,0.0192,30.0,0,30.0,2879.500000,0.0421,30.0,0,30.0,-118.53,0.00
62,24013.643382,0.0207,38.0,0,38.0,24013.643382,0.0472,38.0,0,38.0,-127.93,0.00
63,1647.753676,0.0189,7.0,0,7.0,1647.753676,0.0506,7.0,0,7.0,-166.82,0.00
64,1543.735294,0.0201,32.0,0,32.0,1543.735294,0.0480,32.0,0,32.0,-138.38,0.00
65,673.794118,0.0194,35.0,0,35.0,673.794118,0.0421,35.0,0,35.0,-116.29,0.00
66,20872.025735,0.0223,32.0,0,32.0,20872.025735,0.0459,32.0,0,32.0,-105.95,0.00
67,6833.389706,0.0187,16.0,0,16.0,6833.389706,0.0423,16.0,0,16.0,-126.01,0.00
68,370.941176,0.0188,27.0,0,27.0,370.941176,0.0441,27.0,0,27.0,-134.60,0.00
69,1259.702206,0.0195,28.0,0,28.0,1259.702206,0.0405,28.0,0,28.0,-107.84,0.00
70,4009.349265,0.0189,43.0,0,43.0,4009.349265,0.0463,43.0,0,43.0,-145.54,0.00
71,24297.444853,0.0241,41.0,0,41.0,24297.444853,0.0458,41.0,0,41.0,-90.37,0.00
72,20398.867647,0.0191,7.0,0,7.0,20398.867647,0.0501,7.0,0,7.0,-162.60,0.00
73,1148.477941,0.0196,24.0,0,24.0,1148.477941,0.0415,24.0,0,24.0,-111.60,0.00
74,19176.477941,0.0200,4.0,0,4.0,19176.477941,0.0470,4.0,0,4.0,-134.72,0.00
75,1881.386029,0.0204,27.0,0,27.0,1881.386029,0.0611,27.0,0,27.0,-199.94,0.00
76,1933.705882,0.0234,20.0,0,20.0,1933.705882,0.0460,20.0,0,20.0,-96.34,0.00
77,21913.261029,0.0201,8.0,0,8.0,21913.261029,0.0521,8.0,0,8.0,-159.32,0.00
78,7874.485294,0.0208,38.0,0,38.0,7874.485294,0.0503,38.0,0,38.0,-141.36,0.00
79,15807.040441,0.0206,8.0,0,8.0,15807.040441,0.0511,8.0,0,8.0,-147.65,0.00
80,28061.525735,0.0185,8.0,0,8.0,28061.525735,0.0475,8.0,0,8.0,-157.28,0.00
81,29695.095588,0.0244,8.0,0,8.0,29695.095588,0.0492,8.0,0,8.0,-101.30,0.00
82,3155.386029,0.0196,26.0,0,26.0,3155.386029,0.0408,26.0,0,26.0,-107.42,0.00
83,39111.709559,0.0202,7.0,0,7.0,39111.709559,0.0441,7.0,0,7.0,-118.31,0.00
84,34672.772059,0.0210,8.0,0,8.0,34672.772059,0.0405,8.0,0,8.0,-93.05,0.00
85,14565.033088,0.0182,37.0,0,37.0,14565.033088,0.0512,37.0,0,37.0,-180.84,0.00
86,1871.628676,0.0258,29.0,0,29.0,1871.628676,0.0516,29.0,0,29.0,-99.72,0.00
87,11735.856618,0.0207,36.0,0,36.0,11735.856618,0.0548,36.0,0,36.0,-164.90,0.00
88,4017.584559,0.0193,7.0,0,7.0,4017.584559,0.0500,7.0,0,7.0,-159.51,0.00
89,1892.125000,0.0203,7.0,0,7.0,1892.125000,0.0443,7.0,0,7.0,-117.63,0.00
90,5377.941176,0.0249,8.0,0,8.0,5377.941176,0.0433,8.0,0,8.0,-73.66,0.00
91,37863.970588,0.0228,7.0,0,7.0,37863.970588,0.0564,7.0,0,7.0,-147.68,0.00
92,757.312500,0.0209,27.0,0,27.0,757.312500,0.0414,27.0,0,27.0,-98.47,0.00
93,38247.036765,0.0206,7.0,0,7.0,38247.036765,0.0540,7.0,0,7.0,-162.51,0.00
94,38123.845588,0.0200,8.0,0,8.0,38123.845588,0.0431,8.0,0,8.0,-115.55,0.00
95,1611.132353,0.0240,6.0,0,6.0,1611.132353,0.0440,6.0,0,6.0,-83.66,0.00
96,39430.705882,0.0209,28.0,0,28.0,39430.705882,0.0521,28.0,0,28.0,-149.17,0.00
97,12812.676471,0.0207,38.0,0,38.0,12812.676471,0.0501,38.0,0,38.0,-142.25,0.00
98,36341.786765,0.0214,8.0,0,8.0,36341.786765,0.0471,8.0,0,8.0,-119.97,0.00
99,3450.783088,0.0242,27.0,0,27.0,3450.783088,0.0407,27.0,0,27.0,-67.84,0.00
100,2590.768382,0.0263,7.0,0,7.0,2590.768382,0.0519,7.0,0,7.0,-97.75,0.00
101,1222.011029,0.0214,25.0,0,25.0,1222.011029,0.0508,25.0,0,25.0,-137.34,0.00
102,17013.430147,0.0197,8.0,0,8.0,17013.430147,0.0501,8.0,0,8.0,-154.58,0.00
103,2267.930147,0.0261,8.0,0,8.0,2267.930147,0.0501,8.0,0,8.0,-91.81,0.00
