tm_index,cold_target,cold_solve_time,cold_iterations,cold_bar_iterations,cold_simplex_iterations,warm_target,warm_solve_time,warm_iterations,warm_bar_iterations,warm_simplex_iterations,time_improvement_pct,iter_improvement_pct
0,1890.246324,0.0203,31.0,0,31.0,1890.246324,0.0200,31.0,0,31.0,1.42,0.00
1,342.841912,0.0184,5.0,0,5.0,342.841912,0.0211,5.0,0,5.0,-14.32,0.00
2,28535.165441,0.0194,33.0,0,33.0,28535.165441,0.0216,33.0,0,33.0,-11.52,0.00
3,37521.220588,0.0193,6.0,0,6.0,37521.220588,0.0227,6.0,0,6.0,-17.86,0.00
4,246.356618,0.0196,28.0,0,28.0,246.356618,0.0201,28.0,0,28.0,-2.48,0.00
5,951.900735,0.0181,24.0,0,24.0,951.900735,0.0227,24.0,0,24.0,-25.69,0.00
6,1196.610294,0.0196,28.0,0,28.0,1196.610294,0.0193,28.0,0,28.0,1.63,0.00
7,1229.312500,0.0191,24.0,0,24.0,1229.312500,0.0231,24.0,0,24.0,-20.90,0.00
8,543.073529,0.0186,7.0,0,7.0,543.073529,0.0199,7.0,0,7.0,-7.12,0.00
9,63421.167279,0.0206,72.0,0,72.0,63421.167279,0.0240,72.0,0,72.0,-16.73,0.00
10,46971.911765,0.0245,80.0,0,80.0,46971.911765,0.0232,80.0,0,80.0,5.50,0.00
11,61797.318015,0.0191,69.0,0,69.0,61797.318015,0.0230,69.0,0,69.0,-20.61,0.00
12,45463.444853,0.0205,71.0,0,71.0,45463.444853,0.0230,71.0,0,71.0,-12.35,0.00
13,9082.941176,0.0185,35.0,0,35.0,9082.941176,0.0228,35.0,0,35.0,-23.07,0.00
14,14249.073529,0.0186,33.0,0,33.0,14249.073529,0.0211,33.0,0,33.0,-13.57,0.00
15,6843.606618,0.0187,31.0,0,31.0,6843.606618,0.0224,31.0,0,31.0,-20.07,0.00
16,594.033088,0.0196,6.0,0,6.0,594.033088,0.0196,6.0,0,6.0,0.01,0.00
17,432.955882,0.0188,6.0,0,6.0,432.955882,0.0213,6.0,0,6.0,-13.54,0.00
18,26659.382353,0.0209,6.0,0,6.0,26659.382353,0.0229,6.0,0,6.0,-9.54,0.00
19,24052.345588,0.0184,43.0,0,43.0,24052.345588,0.0211,43.0,0,43.0,-14.81,0.00
20,1111.466912,0.0207,17.0,0,17.0,1111.466912,0.0206,17.0,0,17.0,0.45,0.00
21,28850.452206,0.0198,25.0,0,25.0,28850.452206,0.0203,25.0,0,25.0,-2.59,0.00
22,453.466912,0.0195,31.0,0,31.0,453.466912,0.0216,31.0,0,31.0,-10.75,0.00
23,656.327206,0.0209,35.0,0,35.0,656.327206,0.0204,35.0,0,35.0,2.36,0.00
24,1365.650735,0.0198,29.0,0,29.0,1365.650735,0.0247,29.0,0,29.0,-24.79,0.00
25,38405.871324,0.0195,19.0,0,19.0,38405.871324,0.0225,19.0,0,19.0,-15.23,0.00
26,38127.503676,0.0206,6.0,0,6.0,38127.503676,0.0247,6.0,0,6.0,-19.66,0.00
27,2819.555147,0.0184,30.0,0,30.0,2819.555147,0.0206,30.0,0,30.0,-12.17,0.00
28,40185.022059,0.0206,24.0,0,24.0,40185.022059,0.0221,24.0,0,24.0,-7.45,0.00
29,39155.985294,0.0193,23.0,0,23.0,39155.985294,0.0221,23.0,0,23.0,-14.83,0.00
30,3344.805147,0.0202,17.0,0,17.0,3344.805147,0.0217,17.0,0,17.0,-7.47,0.00
31,32283.525735,0.0181,25.0,0,25.0,32283.525735,0.0216,25.0,0,25.0,-19.83,0.00
32,35894.533088,0.0201,26.0,0,26.0,35894.533088,0.0209,26.0,0,26.0,-3.73,0.00
33,26290.242647,0.0217,36.0,0,36.0,26290.242647,0.0220,36.0,0,36.0,-1.26,0.00
34,490.981618,0.0186,25.0,0,25.0,490.981618,0.0194,25.0,0,25.0,-4.27,0.00
35,37426.654412,0.0196,26.0,0,26.0,37426.654412,0.0207,26.0,0,26.0,-5.68,0.00
36,38148.893382,0.0205,7.0,0,7.0,38148.893382,0.0204,7.0,0,7.0,0.76,0.00
37,326.621324,0.0197,31.0,0,31.0,326.621324,0.0218,31.0,0,31.0,-11.11,0.00
38,270.812500,0.0198,42.0,0,42.0,270.812500,0.0208,42.0,0,42.0,-5.04,0.00
