tm_index,cold_target,cold_solve_time,cold_iterations,cold_bar_iterations,cold_simplex_iterations,warm_target,warm_solve_time,warm_iterations,warm_bar_iterations,warm_simplex_iterations,time_improvement_pct,iter_improvement_pct
0,56199.003676,0.0236,32.0,0,32.0,56199.003676,0.0218,32.0,0,32.0,7.63,0.00
1,56564.069853,0.0213,38.0,0,38.0,56564.069853,0.0208,38.0,0,38.0,2.39,0.00
2,1579.569853,0.0188,14.0,0,14.0,1579.569853,0.0208,14.0,0,14.0,-10.56,0.00
3,1150.654412,0.0287,15.0,0,15.0,1150.654412,0.0218,15.0,0,15.0,23.88,0.00
4,832.738971,0.0170,7.0,0,7.0,832.738971,0.0189,7.0,0,7.0,-11.49,0.00
5,57839.830882,0.0236,36.0,0,36.0,57839.830882,0.0225,36.0,0,36.0,4.71,0.00
6,1024.327206,0.0225,14.0,0,14.0,1024.327206,0.0202,14.0,0,14.0,10.08,0.00
7,1382.113971,0.0171,14.0,0,14.0,1382.113971,0.0228,14.0,0,14.0,-33.28,0.00
8,65915.602941,0.0184,36.0,0,36.0,65915.602941,0.0203,36.0,0,36.0,-10.41,0.00
9,35076.003676,0.0181,36.0,0,36.0,35076.003676,0.0201,36.0,0,36.0,-11.39,0.00
10,3382.268382,0.0207,6.0,0,6.0,3382.268382,0.0209,6.0,0,6.0,-1.11,0.00
11,31999.408088,0.0174,37.0,0,37.0,31999.408088,0.0209,37.0,0,37.0,-20.36,0.00
12,52728.102941,0.0190,34.0,0,34.0,52728.102941,0.0201,34.0,0,34.0,-5.86,0.00
13,46757.422794,0.0180,34.0,0,34.0,46757.422794,0.0233,34.0,0,34.0,-29.20,0.00
14,3665.488971,0.0183,7.0,0,7.0,3665.488971,0.0222,7.0,0,7.0,-21.32,0.00
15,97983.705882,0.0196,29.0,0,29.0,97983.705882,0.0197,29.0,0,29.0,-0.47,0.00
16,1241.341912,0.0192,6.0,0,6.0,1241.341912,0.0203,6.0,0,6.0,-5.41,0.00
17,60555.430147,0.0181,36.0,0,36.0,60555.430147,0.0209,36.0,0,36.0,-15.28,0.00
18,37721.169118,0.0188,37.0,0,37.0,37721.169118,0.0217,37.0,0,37.0,-15.40,0.00
19,57697.029412,0.0187,5.0,0,5.0,57697.029412,0.0200,5.0,0,5.0,-6.81,0.00
20,43440.198529,0.0180,34.0,0,34.0,43440.198529,0.0209,34.0,0,34.0,-16.30,0.00
21,37559.088235,0.0183,34.0,0,34.0,37559.088235,0.0196,34.0,0,34.0,-7.09,0.00
22,69955.430147,0.0199,33.0,0,33.0,69955.430147,0.0196,33.0,0,33.0,1.28,0.00
23,31923.132353,0.0195,33.0,0,33.0,31923.132353,0.0196,33.0,0,33.0,-0.59,0.00
