tm_index,cold_target,cold_solve_time,cold_iterations,cold_bar_iterations,cold_simplex_iterations,warm_target,warm_solve_time,warm_iterations,warm_bar_iterations,warm_simplex_iterations,time_improvement_pct,iter_improvement_pct
95,31828.772059,0.0175,18.0,0,18.0,31828.772059,0.0189,18.0,0,18.0,-7.85,0.00
96,940.772059,0.0180,28.0,0,28.0,940.772059,0.0204,28.0,0,28.0,-13.00,0.00
97,35362.088235,0.0206,8.0,0,8.0,35362.088235,0.0201,8.0,0,8.0,2.42,0.00
98,32873.599265,0.0198,8.0,0,8.0,32873.599265,0.0191,8.0,0,8.0,3.28,0.00
99,34622.617647,0.0180,20.0,0,20.0,34622.617647,0.0188,20.0,0,20.0,-4.48,0.00
100,35235.518382,0.0174,22.0,0,22.0,35235.518382,0.0205,22.0,0,22.0,-17.91,0.00
101,1128.172794,0.0171,22.0,0,22.0,1128.172794,0.0207,22.0,0,22.0,-20.61,0.00
102,4322.533088,0.0172,26.0,0,26.0,4322.533088,0.0198,26.0,0,26.0,-15.05,0.00
103,622.275735,0.0166,28.0,0,28.0,622.275735,0.0171,28.0,0,28.0,-3.53,0.00
104,57856.352941,0.0206,20.0,0,20.0,57856.352941,0.0195,20.0,0,20.0,5.03,0.00
105,269.871324,0.0188,15.0,0,15.0,269.871324,0.0187,15.0,0,15.0,0.55,0.00
106,37083.106618,0.0207,8.0,0,8.0,37083.106618,0.0207,8.0,0,8.0,0.04,0.00
107,14512.150735,0.0164,7.0,0,7.0,14512.150735,0.0203,7.0,0,7.0,-23.85,0.00
108,36456.687500,0.0192,8.0,0,8.0,36456.687500,0.0192,8.0,0,8.0,-0.09,0.00
109,32854.823529,0.0220,8.0,0,8.0,32854.823529,0.0192,8.0,0,8.0,12.65,0.00
110,33951.459559,0.0182,24.0,0,24.0,33951.459559,0.0191,24.0,0,24.0,-4.62,0.00
111,38630.194853,0.0182,26.0,0,26.0,38630.194853,0.0189,26.0,0,26.0,-3.83,0.00
112,3732.180147,0.0183,10.0,0,10.0,3732.180147,0.0185,10.0,0,10.0,-1.17,0.00
113,2517.650735,0.0192,1.0,0,1.0,2517.650735,0.0196,1.0,0,1.0,-2.34,0.00
114,41345.294118,0.0214,3.0,0,3.0,41345.294118,0.0186,3.0,0,3.0,12.77,0.00
115,41207.952206,0.0206,7.0,0,7.0,41207.952206,0.0210,7.0,0,7.0,-1.99,0.00
116,41659.371324,0.0195,29.0,0,29.0,41659.371324,0.0200,29.0,0,29.0,-2.54,0.00
117,59647.977941,0.0211,37.0,0,37.0,59647.977941,0.0204,37.0,0,37.0,3.30,0.00
118,31642.573529,0.0181,26.0,0,26.0,31642.573529,0.0190,26.0,0,26.0,-5.00,0.00
119,37185.430147,0.0202,24.0,0,24.0,37185.430147,0.0213,24.0,0,24.0,-5.21,0.00
120,1646.904412,0.0174,2.0,0,2.0,1646.904412,0.0195,2.0,0,2.0,-11.89,0.00
121,148705.617647,0.0195,8.0,0,8.0,148705.617647,0.0202,8.0,0,8.0,-3.63,0.00
122,40144.062500,0.0219,28.0,0,28.0,40144.062500,0.0180,28.0,0,28.0,17.99,0.00
123,33179.562500,0.0184,7.0,0,7.0,33179.562500,0.0189,7.0,0,7.0,-3.04,0.00
124,114.312500,0.0191,5.0,0,5.0,114.312500,0.0180,5.0,0,5.0,5.70,0.00
125,37197.261029,0.0178,8.0,0,8.0,37197.261029,0.0188,8.0,0,8.0,-5.66,0.00
126,1004.338235,0.0180,9.0,0,9.0,1004.338235,0.0176,9.0,0,9.0,2.44,0.00
127,1019.327206,0.0176,3.0,0,3.0,1019.327206,0.0179,3.0,0,3.0,-1.34,0.00
128,1019.205882,0.0187,36.0,0,36.0,1019.205882,0.0189,36.0,0,36.0,-1.32,0.00
129,34011.720588,0.0194,22.0,0,22.0,34011.720588,0.0195,22.0,0,22.0,-0.41,0.00
130,6378.363971,0.0183,8.0,0,8.0,6378.363971,0.0190,8.0,0,8.0,-3.60,0.00
131,365.077206,0.0173,7.0,0,7.0,365.077206,0.0188,7.0,0,7.0,-8.86,0.00
132,1202.375000,0.0187,6.0,0,6.0,1202.375000,0.0175,6.0,0,6.0,6.22,0.00
133,8210.691176,0.0174,12.0,0,12.0,8210.691176,0.0197,12.0,0,12.0,-13.01,0.00
134,185.422794,0.0178,5.0,0,5.0,185.422794,0.0182,5.0,0,5.0,-1.95,0.00
135,133492.911765,0.0178,2.0,0,2.0,133492.911765,0.0181,2.0,0,2.0,-1.46,0.00
136,37977.125000,0.0192,22.0,0,22.0,37977.125000,0.0196,22.0,0,22.0,-1.67,0.00
137,2853.665441,0.0190,4.0,0,4.0,2853.665441,0.0205,4.0,0,4.0,-7.81,0.00
138,430.757353,0.0194,6.0,0,6.0,430.757353,0.0174,6.0,0,6.0,10.14,0.00
139,1860.158088,0.0180,27.0,0,27.0,1860.158088,0.0193,27.0,0,27.0,-6.89,0.00
140,35652.919118,0.0172,22.0,0,22.0,35652.919118,0.0183,22.0,0,22.0,-6.11,0.00
141,2905.143382,0.0191,32.0,0,32.0,2905.143382,0.0200,32.0,0,32.0,-4.61,0.00
142,42616.580882,0.0192,27.0,0,27.0,42616.580882,0.0188,27.0,0,27.0,2.36,0.00
143,99.669118,0.0178,25.0,0,25.0,99.669118,0.0178,25.0,0,25.0,0.14,0.00
144,44729.375000,0.0192,20.0,0,20.0,44729.375000,0.0175,20.0,0,20.0,8.80,0.00
145,1380.180147,0.0184,28.0,0,28.0,1380.180147,0.0189,28.0,0,28.0,-2.44,0.00
146,449.441176,0.0167,10.0,0,10.0,449.441176,0.0189,10.0,0,10.0,-13.51,0.00
147,426.878676,0.0252,28.0,0,28.0,426.878676,0.0196,28.0,0,28.0,22.34,0.00
148,513.511029,0.0185,11.0,0,11.0,513.511029,0.0184,11.0,0,11.0,0.52,0.00
149,45228.051471,0.0186,22.0,0,22.0,45228.051471,0.0210,22.0,0,22.0,-13.36,0.00
150,39573.595588,0.0181,20.0,0,20.0,39573.595588,0.0189,20.0,0,20.0,-4.05,0.00
151,11767.503676,0.0177,4.0,0,4.0,11767.503676,0.0179,4.0,0,4.0,-0.82,0.00
152,354.422794,0.0159,8.0,0,8.0,354.422794,0.0176,8.0,0,8.0,-11.11,0.00
153,33244.080882,0.0185,21.0,0,21.0,33244.080882,0.0193,21.0,0,21.0,-4.14,0.00
154,63773.602941,0.0201,33.0,0,33.0,63773.602941,0.0185,33.0,0,33.0,7.89,0.00
155,1073.797794,0.0192,31.0,0,31.0,1073.797794,0.0184,31.0,0,31.0,3.80,0.00
156,1118.275735,0.0185,35.0,0,35.0,1118.275735,0.0192,35.0,0,35.0,-3.89,0.00
157,1074.702206,0.0168,8.0,0,8.0,1074.702206,0.0192,8.0,0,8.0,-14.10,0.00
158,43123.783088,0.0190,6.0,0,6.0,43123.783088,0.0196,6.0,0,6.0,-3.13,0.00
159,90.363971,0.0195,23.0,0,23.0,90.363971,0.0185,23.0,0,23.0,5.14,0.00
160,1274.477941,0.0193,23.0,0,23.0,1274.477941,0.0196,23.0,0,23.0,-1.97,0.00
161,1375.360294,0.0187,23.0,0,23.0,1375.360294,0.0183,23.0,0,23.0,2.25,0.00
162,728.334559,0.0173,7.0,0,7.0,728.334559,0.0187,7.0,0,7.0,-8.20,0.00
163,3063.849265,0.0182,22.0,0,22.0,3063.849265,0.0192,22.0,0,22.0,-5.73,0.00
164,40851.319853,0.0174,21.0,0,21.0,40851.319853,0.0194,21.0,0,21.0,-11.54,0.00
165,141.974265,0.0175,28.0,0,28.0,141.974265,0.0195,28.0,0,28.0,-11.38,0.00
166,44675.547794,0.0186,27.0,0,27.0,44675.547794,0.0200,27.0,0,27.0,-7.27,0.00
167,31642.051471,0.0180,8.0,0,8.0,31642.051471,0.0194,8.0,0,8.0,-7.79,0.00
168,45378.536765,0.0180,25.0,0,25.0,45378.536765,0.0204,25.0,0,25.0,-13.28,0.00
169,1027.117647,0.0190,34.0,0,34.0,1027.117647,0.0190,34.0,0,34.0,0.16,0.00
170,5440.213235,0.0188,3.0,0,3.0,5440.213235,0.0202,3.0,0,3.0,-7.74,0.00
171,42816.334559,0.0187,20.0,0,20.0,42816.334559,0.0207,20.0,0,20.0,-10.57,0.00
172,39629.437500,0.0186,3.0,0,3.0,39629.437500,0.0180,3.0,0,3.0,3.18,0.00
173,45516.426471,0.0179,19.0,0,19.0,45516.426471,0.0172,19.0,0,19.0,3.94,0.00
174,965.897059,0.0180,17.0,0,17.0,965.897059,0.0175,17.0,0,17.0,2.92,0.00
175,140057.169118,0.0175,28.0,0,28.0,140057.169118,0.0184,28.0,0,28.0,-5.28,0.00
176,42143.816176,0.0181,22.0,0,22.0,42143.816176,0.0192,22.0,0,22.0,-5.70,0.00
177,16293.323529,0.0184,3.0,0,3.0,16293.323529,0.0184,3.0,0,3.0,0.47,0.00
178,39596.738971,0.0186,22.0,0,22.0,39596.738971,0.0194,22.0,0,22.0,-3.95,0.00
179,61122.187500,0.0189,22.0,0,22.0,61122.187500,0.0206,22.0,0,22.0,-8.99,0.00
180,41700.720588,0.0213,21.0,0,21.0,41700.720588,0.0181,21.0,0,21.0,14.93,0.00
181,8924.349265,0.0196,8.0,0,8.0,8924.349265,0.0176,8.0,0,8.0,10.23,0.00
182,42890.948529,0.0189,7.0,0,7.0,42890.948529,0.0204,7.0,0,7.0,-7.98,0.00
183,907.794118,0.0192,27.0,0,27.0,907.794118,0.0185,27.0,0,27.0,3.65,0.00
184,4376.158088,0.0181,4.0,0,4.0,4376.158088,0.0177,4.0,0,4.0,2.41,0.00
185,30764.694853,0.0190,21.0,0,21.0,30764.694853,0.0193,21.0,0,21.0,-1.62,0.00
186,48803.720588,0.0193,24.0,0,24.0,48803.720588,0.0196,24.0,0,24.0,-1.73,0.00
187,516.558824,0.0181,6.0,0,6.0,516.558824,0.0184,6.0,0,6.0,-2.05,0.00
188,8075.180147,0.0191,25.0,0,25.0,8075.180147,0.0203,25.0,0,25.0,-6.31,0.00
189,21657.658088,0.0197,26.0,0,26.0,21657.658088,0.0184,26.0,0,26.0,6.79,0.00
190,49503.632353,0.0178,20.0,0,20.0,49503.632353,0.0185,20.0,0,20.0,-3.87,0.00
191,39784.900735,0.0199,32.0,0,32.0,39784.900735,0.0192,32.0,0,32.0,3.35,0.00
192,938.375000,0.0214,28.0,0,28.0,938.375000,0.0221,28.0,0,28.0,-3.43,0.00
193,38923.518382,0.0189,30.0,0,30.0,38923.518382,0.0202,30.0,0,30.0,-6.96,0.00
194,47388.981618,0.0183,31.0,0,31.0,47388.981618,0.0212,31.0,0,31.0,-16.00,0.00
195,243.930147,0.0189,28.0,0,28.0,243.930147,0.0282,28.0,0,28.0,-49.52,0.00
196,36162.191176,0.0191,8.0,0,8.0,36162.191176,0.0212,8.0,0,8.0,-10.61,0.00
197,51241.948529,0.0181,27.0,0,27.0,51241.948529,0.0192,27.0,0,27.0,-5.60,0.00
198,30023.180147,0.0186,21.0,0,21.0,30023.180147,0.0204,21.0,0,21.0,-9.67,0.00
199,23926.558824,0.0202,26.0,0,26.0,23926.558824,0.0206,26.0,0,26.0,-1.96,0.00
200,31113.308824,0.0229,8.0,0,8.0,31113.308824,0.0212,8.0,0,8.0,7.44,0.00
201,63450.426471,0.0198,32.0,0,32.0,63450.426471,0.0183,32.0,0,32.0,7.82,0.00
202,34473.650735,0.0202,8.0,0,8.0,34473.650735,0.0187,8.0,0,8.0,7.63,0.00
203,155717.496324,0.0183,29.0,0,29.0,155717.496324,0.0193,29.0,0,29.0,-5.54,0.00
204,41863.713235,0.0204,20.0,0,20.0,41863.713235,0.0171,20.0,0,20.0,15.97,0.00
205,35293.658088,0.0181,22.0,0,22.0,35293.658088,0.0196,22.0,0,22.0,-8.75,0.00
206,6370.632353,0.0247,27.0,0,27.0,6370.632353,0.0209,27.0,0,27.0,15.51,0.00
207,83639.165441,0.0192,28.0,0,28.0,83639.165441,0.0190,28.0,0,28.0,1.35,0.00
208,35240.819853,0.0199,8.0,0,8.0,35240.819853,0.0187,8.0,0,8.0,5.99,0.00
209,49503.110294,0.0186,32.0,0,32.0,49503.110294,0.0229,32.0,0,32.0,-23.26,0.00
210,37302.937500,0.0170,8.0,0,8.0,37302.937500,0.0180,8.0,0,8.0,-5.91,0.00
211,37626.981618,0.0191,21.0,0,21.0,37626.981618,0.0205,21.0,0,21.0,-7.54,0.00
212,94598.797794,0.0191,27.0,0,27.0,94598.797794,0.0199,27.0,0,27.0,-3.81,0.00
213,38995.422794,0.0184,8.0,0,8.0,38995.422794,0.0200,8.0,0,8.0,-8.70,0.00
214,39336.617647,0.0182,8.0,0,8.0,39336.617647,0.0175,8.0,0,8.0,4.05,0.00
215,100401.058824,0.0188,26.0,0,26.0,100401.058824,0.0202,26.0,0,26.0,-7.21,0.00
216,81875.591912,0.0191,24.0,0,24.0,81875.591912,0.0185,24.0,0,24.0,3.26,0.00
217,60231.812500,0.0199,24.0,0,24.0,60231.812500,0.0219,24.0,0,24.0,-9.82,0.00
218,315.022059,0.0198,6.0,0,6.0,315.022059,0.0223,6.0,0,6.0,-12.87,0.00
219,378.165441,0.0188,30.0,0,30.0,378.165441,0.0174,30.0,0,30.0,7.46,0.00
220,203.209559,0.0194,7.0,0,7.0,203.209559,0.0194,7.0,0,7.0,-0.11,0.00
221,1068.308824,0.0174,7.0,0,7.0,1068.308824,0.0191,7.0,0,7.0,-9.46,0.00
222,34924.863971,0.0180,8.0,0,8.0,34924.863971,0.0199,8.0,0,8.0,-10.96,0.00
223,34643.970588,0.0210,6.0,0,6.0,34643.970588,0.0190,6.0,0,6.0,9.70,0.00
224,36182.599265,0.0188,32.0,0,32.0,36182.599265,0.0194,32.0,0,32.0,-2.96,0.00
225,30196.687500,0.0184,20.0,0,20.0,30196.687500,0.0207,20.0,0,20.0,-12.11,0.00
226,40183.705882,0.0200,24.0,0,24.0,40183.705882,0.0206,24.0,0,24.0,-2.80,0.00
227,58821.746324,0.0209,28.0,0,28.0,58821.746324,0.0206,28.0,0,28.0,1.39,0.00
228,69053.397059,0.0194,35.0,0,35.0,69053.397059,0.0196,35.0,0,35.0,-0.94,0.00
229,33370.257353,0.0186,8.0,0,8.0,33370.257353,0.0195,8.0,0,8.0,-4.57,0.00
230,354.488971,0.0179,32.0,0,32.0,354.488971,0.0196,32.0,0,32.0,-9.53,0.00
231,424.558824,0.0184,20.0,0,20.0,424.558824,0.0184,20.0,0,20.0,0.15,0.00
232,230.187500,0.0187,6.0,0,6.0,230.187500,0.0193,6.0,0,6.0,-3.27,0.00
233,203388.772059,0.0196,9.0,0,9.0,203388.772059,0.0215,9.0,0,9.0,-9.67,0.00
234,61429.639706,0.0196,21.0,0,21.0,61429.639706,0.0194,21.0,0,21.0,0.61,0.00
235,106882.827206,0.0199,27.0,0,27.0,106882.827206,0.0204,27.0,0,27.0,-2.61,0.00
236,41370.246324,0.0192,7.0,0,7.0,41370.246324,0.0190,7.0,0,7.0,1.00,0.00
237,70873.496324,0.0212,25.0,0,25.0,70873.496324,0.0196,25.0,0,25.0,7.54,0.00
238,64015.485294,0.0202,20.0,0,20.0,64015.485294,0.0203,20.0,0,20.0,-0.29,0.00
239,113702.036765,0.0190,36.0,0,36.0,113702.036765,0.0288,36.0,0,36.0,-51.13,0.00
240,60605.841912,0.0196,19.0,0,19.0,60605.841912,0.0205,19.0,0,19.0,-4.55,0.00
241,18428.430147,0.0251,28.0,0,28.0,18428.430147,0.0195,28.0,0,28.0,22.09,0.00
242,35350.238971,0.0200,8.0,0,8.0,35350.238971,0.0213,8.0,0,8.0,-6.18,0.00
243,32936.966912,0.0207,8.0,0,8.0,32936.966912,0.0195,8.0,0,8.0,5.56,0.00
244,61889.161765,0.0181,24.0,0,24.0,61889.161765,0.0199,24.0,0,24.0,-9.49,0.00
245,444.496324,0.0206,25.0,0,25.0,444.496324,0.0187,25.0,0,25.0,9.15,0.00
246,4599.488971,0.0186,24.0,0,24.0,4599.488971,0.0199,24.0,0,24.0,-7.00,0.00
247,472.290441,0.0190,4.0,0,4.0,472.290441,0.0201,4.0,0,4.0,-5.50,0.00
248,68616.696078,0.0211,75.0,0,75.0,68616.696078,0.0216,75.0,0,75.0,-1.98,0.00
249,910.911765,0.0200,7.0,0,7.0,910.911765,0.0192,7.0,0,7.0,4.03,0.00
250,74434.408088,0.0189,8.0,0,8.0,74434.408088,0.0200,8.0,0,8.0,-5.94,0.00
251,19880.415441,0.0197,21.0,0,21.0,19880.415441,0.0208,21.0,0,21.0,-5.20,0.00
252,178104.069853,0.0201,39.0,0,39.0,178104.069853,0.0207,39.0,0,39.0,-3.23,0.00
253,175074.897059,0.0206,38.0,0,38.0,175074.897059,0.0216,38.0,0,38.0,-4.97,0.00
254,292.742647,0.0224,32.0,0,32.0,292.742647,0.0204,32.0,0,32.0,8.87,0.00
255,39979.279412,0.0204,8.0,0,8.0,39979.279412,0.0208,8.0,0,8.0,-2.17,0.00
256,1247.764706,0.0204,27.0,0,27.0,1247.764706,0.0215,27.0,0,27.0,-5.33,0.00
257,34082.136029,0.0199,8.0,0,8.0,34082.136029,0.0205,8.0,0,8.0,-2.69,0.00
258,35381.091912,0.0195,25.0,0,25.0,35381.091912,0.0213,25.0,0,25.0,-9.47,0.00
259,49451.878676,0.0238,28.0,0,28.0,49451.878676,0.0206,28.0,0,28.0,13.52,0.00
260,604.691176,0.0218,32.0,0,32.0,604.691176,0.0194,32.0,0,32.0,10.79,0.00
261,30810.044118,0.0203,28.0,0,28.0,30810.044118,0.0191,28.0,0,28.0,6.21,0.00
