tm_index,cold_target,cold_solve_time,cold_iterations,cold_bar_iterations,cold_simplex_iterations,warm_target,warm_solve_time,warm_iterations,warm_bar_iterations,warm_simplex_iterations,time_improvement_pct,iter_improvement_pct
0,1478.919118,0.0209,29.0,0,29.0,1478.919118,0.0201,29.0,0,29.0,3.58,0.00
1,34791.974265,0.0198,22.0,0,22.0,34791.974265,0.0196,22.0,0,22.0,1.17,0.00
2,56661.797794,0.0182,26.0,0,26.0,56661.797794,0.0210,26.0,0,26.0,-15.46,0.00
3,14883.632353,0.0170,8.0,0,8.0,14883.632353,0.0215,8.0,0,8.0,-26.83,0.00
4,17605.077206,0.0171,8.0,0,8.0,17605.077206,0.0199,8.0,0,8.0,-16.31,0.00
5,17547.687500,0.0157,8.0,0,8.0,17547.687500,0.0201,8.0,0,8.0,-28.07,0.00
6,25738.908088,0.0263,25.0,0,25.0,25738.908088,0.0218,25.0,0,25.0,17.33,0.00
7,15181.316176,0.0183,36.0,0,36.0,15181.316176,0.0220,36.0,0,36.0,-19.80,0.00
8,49329.658088,0.0184,7.0,0,7.0,49329.658088,0.0193,7.0,0,7.0,-4.76,0.00
9,41552.404412,0.0174,6.0,0,6.0,41552.404412,0.0224,6.0,0,6.0,-28.80,0.00
10,43117.944853,0.0189,14.0,0,14.0,43117.944853,0.0200,14.0,0,14.0,-5.57,0.00
11,51370.367647,0.0214,33.0,0,33.0,51370.367647,0.0199,33.0,0,33.0,7.04,0.00
12,54583.308824,0.0189,8.0,0,8.0,54583.308824,0.0187,8.0,0,8.0,0.99,0.00
13,35897.345588,0.0184,7.0,0,7.0,35897.345588,0.0227,7.0,0,7.0,-23.18,0.00
14,19345.139706,0.0211,8.0,0,8.0,19345.139706,0.0217,8.0,0,8.0,-2.61,0.00
15,168506.886029,0.0187,6.0,0,6.0,168506.886029,0.0205,6.0,0,6.0,-9.51,0.00
16,49124.191176,0.0174,14.0,0,14.0,49124.191176,0.0197,14.0,0,14.0,-13.39,0.00
17,36782.294118,0.0194,23.0,0,23.0,36782.294118,0.0201,23.0,0,23.0,-4.05,0.00
18,23992.591912,0.0190,8.0,0,8.0,23992.591912,0.0200,8.0,0,8.0,-4.85,0.00
19,35970.797794,0.0201,14.0,0,14.0,35970.797794,0.0214,14.0,0,14.0,-6.35,0.00
20,58624.371324,0.0187,24.0,0,24.0,58624.371324,0.0197,24.0,0,24.0,-5.36,0.00
21,27760.981618,0.0190,22.0,0,22.0,27760.981618,0.0211,22.0,0,22.0,-10.81,0.00
22,42821.522059,0.0169,9.0,0,9.0,42821.522059,0.0196,9.0,0,9.0,-16.36,0.00
