tm_index,cold_target,cold_solve_time,cold_iterations,cold_bar_iterations,cold_simplex_iterations,warm_target,warm_solve_time,warm_iterations,warm_bar_iterations,warm_simplex_iterations,time_improvement_pct,iter_improvement_pct
0,10394.838235,0.0236,2.0,0,2.0,10394.838235,0.0265,2.0,0,2.0,-12.33,0.00
1,11130.588235,0.0195,23.0,0,23.0,11130.588235,0.0209,23.0,0,23.0,-7.17,0.00
2,4858.797794,0.0192,45.0,0,45.0,4858.797794,0.0223,45.0,0,45.0,-15.97,0.00
3,6225.617647,0.0205,46.0,0,46.0,6225.617647,0.0200,46.0,0,46.0,2.46,0.00
4,13193.426471,0.0197,29.0,0,29.0,13193.426471,0.0216,29.0,0,29.0,-9.75,0.00
5,9517.834559,0.0212,2.0,0,2.0,9517.834559,0.0224,2.0,0,2.0,-5.88,0.00
6,23372.713235,0.0218,7.0,0,7.0,23372.713235,0.0221,7.0,0,7.0,-1.49,0.00
7,13099.970588,0.0200,23.0,0,23.0,13099.970588,0.0259,23.0,0,23.0,-29.29,0.00
8,12168.830882,0.0204,5.0,0,5.0,12168.830882,0.0220,5.0,0,5.0,-7.87,0.00
9,12288.003676,0.0197,22.0,0,22.0,12288.003676,0.0217,22.0,0,22.0,-9.94,0.00
10,17221.036765,0.0203,33.0,0,33.0,17221.036765,0.0208,33.0,0,33.0,-2.54,0.00
11,12962.985294,0.0214,23.0,0,23.0,12962.985294,0.0216,23.0,0,23.0,-0.80,0.00
12,2854.253676,0.0200,32.0,0,32.0,2854.253676,0.0234,32.0,0,32.0,-16.94,0.00
13,146220.613971,0.0270,3.0,0,3.0,146220.613971,0.0215,3.0,0,3.0,20.40,0.00
14,11691.996324,0.0215,29.0,0,29.0,11691.996324,0.0219,29.0,0,29.0,-1.83,0.00
15,10343.617647,0.0208,24.0,0,24.0,10343.617647,0.0225,24.0,0,24.0,-8.19,0.00
16,28262.334559,0.0213,29.0,0,29.0,28262.334559,0.0230,29.0,0,29.0,-7.87,0.00
17,18331.323529,0.0191,21.0,0,21.0,18331.323529,0.0221,21.0,0,21.0,-15.70,0.00
18,10604.352941,0.0194,38.0,0,38.0,10604.352941,0.0213,38.0,0,38.0,-10.04,0.00
19,2355.683824,0.0195,27.0,0,27.0,2355.683824,0.0192,27.0,0,27.0,1.37,0.00
20,24193.889706,0.0185,28.0,0,28.0,24193.889706,0.0213,28.0,0,28.0,-15.12,0.00
21,15334.761029,0.0200,28.0,0,28.0,15334.761029,0.0216,28.0,0,28.0,-7.65,0.00
22,2785.558824,0.0189,17.0,0,17.0,2785.558824,0.0233,17.0,0,17.0,-23.29,0.00
23,19026.705882,0.0210,35.0,0,35.0,19026.705882,0.0221,35.0,0,35.0,-5.09,0.00
24,2905.113971,0.0217,42.0,0,42.0,2905.113971,0.0253,42.0,0,42.0,-16.53,0.00
25,37594.577206,0.0205,6.0,0,6.0,37594.577206,0.0224,6.0,0,6.0,-9.52,0.00
26,9461.297794,0.0202,3.0,0,3.0,9461.297794,0.0217,3.0,0,3.0,-7.34,0.00
27,15446.915441,0.0207,32.0,0,32.0,15446.915441,0.0238,32.0,0,32.0,-15.31,0.00
28,4535.040441,0.0216,40.0,0,40.0,4535.040441,0.0223,40.0,0,40.0,-3.00,0.00
29,2267.558824,0.0190,35.0,0,35.0,2267.558824,0.0236,35.0,0,35.0,-24.47,0.00
30,14540.562500,0.0206,31.0,0,31.0,14540.562500,0.0244,31.0,0,31.0,-18.59,0.00
31,22865.790441,0.0199,3.0,0,3.0,22865.790441,0.0214,3.0,0,3.0,-7.94,0.00
32,1546.937500,0.0223,42.0,0,42.0,1546.937500,0.0232,42.0,0,42.0,-4.00,0.00
33,13290.797794,0.0219,3.0,0,3.0,13290.797794,0.0201,3.0,0,3.0,8.28,0.00
34,4529.095588,0.0208,39.0,0,39.0,4529.095588,0.0225,39.0,0,39.0,-8.13,0.00
35,14799.746324,0.0204,32.0,0,32.0,14799.746324,0.0236,32.0,0,32.0,-16.19,0.00
36,24567.841912,0.0216,26.0,0,26.0,24567.841912,0.0222,26.0,0,26.0,-3.00,0.00
37,20115.863971,0.0211,25.0,0,25.0,20115.863971,0.0218,25.0,0,25.0,-3.34,0.00
38,12587.279412,0.0194,30.0,0,30.0,12587.279412,0.0208,30.0,0,30.0,-7.34,0.00
39,14659.812500,0.0201,23.0,0,23.0,14659.812500,0.0223,23.0,0,23.0,-10.72,0.00
40,2569.661765,0.0207,17.0,0,17.0,2569.661765,0.0228,17.0,0,17.0,-10.56,0.00
41,37350.625000,0.0229,3.0,0,3.0,37350.625000,0.0212,3.0,0,3.0,7.40,0.00
42,11044.959559,0.0201,20.0,0,20.0,11044.959559,0.0222,20.0,0,20.0,-10.44,0.00
43,16527.426471,0.0223,3.0,0,3.0,16527.426471,0.0233,3.0,0,3.0,-4.74,0.00
44,11133.485294,0.0190,3.0,0,3.0,11133.485294,0.0214,3.0,0,3.0,-12.76,0.00
45,26376.088235,0.0218,21.0,0,21.0,26376.088235,0.0245,21.0,0,21.0,-12.54,0.00
46,3045.011029,0.0201,23.0,0,23.0,3045.011029,0.0211,23.0,0,23.0,-5.25,0.00
47,19130.011029,0.0193,24.0,0,24.0,19130.011029,0.0225,24.0,0,24.0,-16.62,0.00
48,11439.459559,0.0207,3.0,0,3.0,11439.459559,0.0211,3.0,0,3.0,-2.16,0.00
49,10478.268382,0.0195,23.0,0,23.0,10478.268382,0.0228,23.0,0,23.0,-16.50,0.00
50,12597.036765,0.0209,21.0,0,21.0,12597.036765,0.0206,21.0,0,21.0,1.47,0.00
51,18981.544118,0.0197,2.0,0,2.0,18981.544118,0.0231,2.0,0,2.0,-17.17,0.00
52,3710.863971,0.0190,4.0,0,4.0,3710.863971,0.0200,4.0,0,4.0,-5.12,0.00
53,26940.911765,0.0193,16.0,0,16.0,26940.911765,0.0225,16.0,0,16.0,-16.61,0.00
54,5933.566176,0.0203,4.0,0,4.0,5933.566176,0.0218,4.0,0,4.0,-7.63,0.00
55,39537.312500,0.0192,5.0,0,5.0,39537.312500,0.0208,5.0,0,5.0,-8.42,0.00
56,17092.713235,0.0191,26.0,0,26.0,17092.713235,0.0229,26.0,0,26.0,-19.97,0.00
57,32192.220588,0.0207,7.0,0,7.0,32192.220588,0.0234,7.0,0,7.0,-13.34,0.00
58,12157.397059,0.0196,3.0,0,3.0,12157.397059,0.0226,3.0,0,3.0,-15.06,0.00
59,15155.503676,0.0221,31.0,0,31.0,15155.503676,0.0232,31.0,0,31.0,-5.16,0.00
60,11915.198529,0.0209,2.0,0,2.0,11915.198529,0.0205,2.0,0,2.0,1.71,0.00
61,12601.705882,0.0209,6.0,0,6.0,12601.705882,0.0208,6.0,0,6.0,0.49,0.00
62,37375.099265,0.0215,6.0,0,6.0,37375.099265,0.0217,6.0,0,6.0,-1.15,0.00
63,13103.841912,0.0195,29.0,0,29.0,13103.841912,0.0227,29.0,0,29.0,-16.22,0.00
64,13335.496324,0.0179,3.0,0,3.0,13335.496324,0.0217,3.0,0,3.0,-20.95,0.00
65,13095.606618,0.0174,27.0,0,27.0,13095.606618,0.0208,27.0,0,27.0,-19.44,0.00
66,17280.852941,0.0191,27.0,0,27.0,17280.852941,0.0222,27.0,0,27.0,-16.03,0.00
67,25794.875000,0.0211,3.0,0,3.0,25794.875000,0.0211,3.0,0,3.0,0.24,0.00
68,28117.886029,0.0194,6.0,0,6.0,28117.886029,0.0217,6.0,0,6.0,-11.85,0.00
69,11701.077206,0.0192,28.0,0,28.0,11701.077206,0.0215,28.0,0,28.0,-11.95,0.00
70,16361.882353,0.0191,26.0,0,26.0,16361.882353,0.0205,26.0,0,26.0,-7.59,0.00
71,17697.680147,0.0190,4.0,0,4.0,17697.680147,0.0227,4.0,0,4.0,-19.59,0.00
72,27050.636029,0.0217,6.0,0,6.0,27050.636029,0.0230,6.0,0,6.0,-6.07,0.00
73,21302.036765,0.0199,33.0,0,33.0,21302.036765,0.0210,33.0,0,33.0,-6.01,0.00
74,35137.176471,0.0203,16.0,0,16.0,35137.176471,0.0201,16.0,0,16.0,0.93,0.00
75,20240.786765,0.0189,30.0,0,30.0,20240.786765,0.0194,30.0,0,30.0,-2.50,0.00
76,16612.213235,0.0194,3.0,0,3.0,16612.213235,0.0195,3.0,0,3.0,-0.36,0.00
77,14685.764706,0.0184,3.0,0,3.0,14685.764706,0.0201,3.0,0,3.0,-9.07,0.00
78,12852.775735,0.0189,29.0,0,29.0,12852.775735,0.0195,29.0,0,29.0,-3.03,0.00
79,14379.485294,0.0192,33.0,0,33.0,14379.485294,0.0205,33.0,0,33.0,-6.84,0.00
80,12896.382353,0.0201,3.0,0,3.0,12896.382353,0.0224,3.0,0,3.0,-11.51,0.00
81,14057.279412,0.0191,2.0,0,2.0,14057.279412,0.0202,2.0,0,2.0,-5.55,0.00
82,31212.518382,0.0199,5.0,0,5.0,31212.518382,0.0339,5.0,0,5.0,-70.44,0.00
83,18758.433824,0.0191,6.0,0,6.0,18758.433824,0.0220,6.0,0,6.0,-15.17,0.00
84,18625.169118,0.0206,31.0,0,31.0,18625.169118,0.0186,31.0,0,31.0,10.10,0.00
85,13444.073529,0.0201,5.0,0,5.0,13444.073529,0.0210,5.0,0,5.0,-4.34,0.00
86,11813.694853,0.0194,3.0,0,3.0,11813.694853,0.0192,3.0,0,3.0,1.33,0.00
87,16082.257353,0.0201,33.0,0,33.0,16082.257353,0.0220,33.0,0,33.0,-9.57,0.00
88,16627.330882,0.0193,30.0,0,30.0,16627.330882,0.0192,30.0,0,30.0,0.29,0.00
89,22874.555147,0.0205,30.0,0,30.0,22874.555147,0.0219,30.0,0,30.0,-7.20,0.00
90,6718.305147,0.0205,32.0,0,32.0,6718.305147,0.0198,32.0,0,32.0,3.41,0.00
91,2155.007353,0.0197,31.0,0,31.0,2155.007353,0.0185,31.0,0,31.0,6.02,0.00
92,5703.194853,0.0194,21.0,0,21.0,5703.194853,0.0181,21.0,0,21.0,6.66,0.00
93,9208.562500,0.0190,23.0,0,23.0,9208.562500,0.0202,23.0,0,23.0,-6.68,0.00
94,20346.772059,0.0206,41.0,0,41.0,20346.772059,0.0219,41.0,0,41.0,-6.51,0.00
95,4647.040441,0.0203,17.0,0,17.0,4647.040441,0.0219,17.0,0,17.0,-8.25,0.00
96,4351.382353,0.0268,21.0,0,21.0,4351.382353,0.0196,21.0,0,21.0,26.61,0.00
97,5962.169118,0.0198,5.0,0,5.0,5962.169118,0.0185,5.0,0,5.0,6.43,0.00
98,15801.904412,0.0219,28.0,0,28.0,15801.904412,0.0207,28.0,0,28.0,5.35,0.00
99,27924.591912,0.0212,6.0,0,6.0,27924.591912,0.0205,6.0,0,6.0,3.34,0.00
100,3080.948529,0.0214,47.0,0,47.0,3080.948529,0.0245,47.0,0,47.0,-14.44,0.00
101,3115.433824,0.0190,42.0,0,42.0,3115.433824,0.0228,42.0,0,42.0,-20.12,0.00
102,6775.000000,0.0185,19.0,0,19.0,6775.000000,0.0201,19.0,0,19.0,-8.47,0.00
103,16470.724265,0.0221,7.0,0,7.0,16470.724265,0.0218,7.0,0,7.0,1.37,0.00
104,6429.959559,0.0266,18.0,0,18.0,6429.959559,0.0190,18.0,0,18.0,28.55,0.00
105,16692.426471,0.0201,23.0,0,23.0,16692.426471,0.0207,23.0,0,23.0,-3.41,0.00
106,5008.930147,0.0185,29.0,0,29.0,5008.930147,0.0190,29.0,0,29.0,-2.79,0.00
107,15681.371324,0.0176,26.0,0,26.0,15681.371324,0.0220,26.0,0,26.0,-25.57,0.00
108,26548.860294,0.0227,6.0,0,6.0,26548.860294,0.0213,6.0,0,6.0,5.92,0.00
109,12898.000000,0.0195,20.0,0,20.0,12898.000000,0.0213,20.0,0,20.0,-9.38,0.00
110,3595.139706,0.0201,30.0,0,30.0,3595.139706,0.0195,30.0,0,30.0,2.90,0.00
111,9254.672794,0.0209,5.0,0,5.0,9254.672794,0.0205,5.0,0,5.0,2.18,0.00
112,8274.617647,0.0226,31.0,0,31.0,8274.617647,0.0216,31.0,0,31.0,4.52,0.00
113,24179.286765,0.0190,2.0,0,2.0,24179.286765,0.0219,2.0,0,2.0,-15.51,0.00
114,11624.533088,0.0192,28.0,0,28.0,11624.533088,0.0193,28.0,0,28.0,-0.81,0.00
115,10256.625000,0.0192,29.0,0,29.0,10256.625000,0.0219,29.0,0,29.0,-14.07,0.00
116,7223.750000,0.0206,19.0,0,19.0,7223.750000,0.0200,19.0,0,19.0,2.75,0.00
117,2716.448529,0.0188,37.0,0,37.0,2716.448529,0.0203,37.0,0,37.0,-7.55,0.00
118,16254.040441,0.0188,28.0,0,28.0,16254.040441,0.0209,28.0,0,28.0,-10.89,0.00
119,2929.250000,0.0193,28.0,0,28.0,2929.250000,0.0183,28.0,0,28.0,5.59,0.00
120,2756.996324,0.0207,45.0,0,45.0,2756.996324,0.0199,45.0,0,45.0,3.96,0.00
121,18938.257353,0.0220,30.0,0,30.0,18938.257353,0.0204,30.0,0,30.0,7.08,0.00
122,11197.205882,0.0210,6.0,0,6.0,11197.205882,0.0220,6.0,0,6.0,-4.74,0.00
123,19619.540441,0.0205,29.0,0,29.0,19619.540441,0.0266,29.0,0,29.0,-29.23,0.00
124,18261.676471,0.0191,23.0,0,23.0,18261.676471,0.0221,23.0,0,23.0,-15.40,0.00
125,27547.007353,0.0208,6.0,0,6.0,27547.007353,0.0209,6.0,0,6.0,-0.47,0.00
126,6981.988971,0.0224,41.0,0,41.0,6981.988971,0.0211,41.0,0,41.0,5.48,0.00
127,1517.341912,0.0197,50.0,0,50.0,1517.341912,0.0221,50.0,0,50.0,-12.22,0.00
128,12948.948529,0.0189,44.0,0,44.0,12948.948529,0.0243,44.0,0,44.0,-28.48,0.00
129,9681.253676,0.0185,28.0,0,28.0,9681.253676,0.0224,28.0,0,28.0,-21.12,0.00
130,29137.077206,0.0187,18.0,0,18.0,29137.077206,0.0240,18.0,0,18.0,-28.65,0.00
131,11231.044118,0.0211,30.0,0,30.0,11231.044118,0.0215,30.0,0,30.0,-2.13,0.00
132,26832.566176,0.0193,42.0,0,42.0,26832.566176,0.0267,42.0,0,42.0,-38.25,0.00
133,5186.161765,0.0206,18.0,0,18.0,5186.161765,0.0222,18.0,0,18.0,-7.86,0.00
134,24594.886029,0.0211,21.0,0,21.0,24594.886029,0.0277,21.0,0,21.0,-31.46,0.00
135,17252.558824,0.0216,33.0,0,33.0,17252.558824,0.0208,33.0,0,33.0,3.44,0.00
136,24498.183824,0.0203,7.0,0,7.0,24498.183824,0.0210,7.0,0,7.0,-3.62,0.00
137,23024.422794,0.0189,29.0,0,29.0,23024.422794,0.0200,29.0,0,29.0,-5.82,0.00
138,23517.797794,0.0192,3.0,0,3.0,23517.797794,0.0209,3.0,0,3.0,-8.93,0.00
139,26826.948529,0.0203,32.0,0,32.0,26826.948529,0.0201,32.0,0,32.0,0.67,0.00
140,38235.408088,0.0207,28.0,0,28.0,38235.408088,0.0205,28.0,0,28.0,1.09,0.00
141,31576.224265,0.0208,33.0,0,33.0,31576.224265,0.0222,33.0,0,33.0,-6.44,0.00
142,24488.606618,0.0191,39.0,0,39.0,24488.606618,0.0195,39.0,0,39.0,-2.12,0.00
143,11354.522059,0.0200,32.0,0,32.0,11354.522059,0.0211,32.0,0,32.0,-5.76,0.00
