tm_index,cold_target,cold_solve_time,cold_iterations,cold_bar_iterations,cold_simplex_iterations,warm_target,warm_solve_time,warm_iterations,warm_bar_iterations,warm_simplex_iterations,time_improvement_pct,iter_improvement_pct
151,4942.257353,0.0204,25.0,0,25.0,4942.257353,0.0211,25.0,0,25.0,-3.16,0.00
152,31864.290441,0.0196,6.0,0,6.0,31864.290441,0.0220,6.0,0,6.0,-11.90,0.00
153,20209.382353,0.0201,4.0,0,4.0,20209.382353,0.0221,4.0,0,4.0,-9.93,0.00
154,36430.746324,0.0189,6.0,0,6.0,36430.746324,0.0216,6.0,0,6.0,-14.60,0.00
155,1471.044118,0.0196,8.0,0,8.0,1471.044118,0.0191,8.0,0,8.0,2.64,0.00
156,26390.378676,0.0200,2.0,0,2.0,26390.378676,0.0218,2.0,0,2.0,-8.94,0.00
157,2613.738971,0.0188,27.0,0,27.0,2613.738971,0.0207,27.0,0,27.0,-9.91,0.00
158,35849.301471,0.0258,6.0,0,6.0,35849.301471,0.0189,6.0,0,6.0,26.72,0.00
159,72704.540441,0.0198,7.0,0,7.0,72704.540441,0.0202,7.0,0,7.0,-1.81,0.00
160,4014.805147,0.0194,30.0,0,30.0,4014.805147,0.0208,30.0,0,30.0,-7.65,0.00
161,8027.205882,0.0218,7.0,0,7.0,8027.205882,0.0191,7.0,0,7.0,12.25,0.00
162,23018.073529,0.0180,2.0,0,2.0,23018.073529,0.0240,2.0,0,2.0,-33.22,0.00
163,5834.845588,0.0178,19.0,0,19.0,5834.845588,0.0217,19.0,0,19.0,-21.69,0.00
164,21751.882353,0.0190,2.0,0,2.0,21751.882353,0.0209,2.0,0,2.0,-9.83,0.00
165,6239.128676,0.0182,28.0,0,28.0,6239.128676,0.0223,28.0,0,28.0,-22.73,0.00
166,14266.113971,0.0195,2.0,0,2.0,14266.113971,0.0188,2.0,0,2.0,3.33,0.00
167,6836.316176,0.0182,36.0,0,36.0,6836.316176,0.0208,36.0,0,36.0,-14.41,0.00
168,24834.944853,0.0197,32.0,0,32.0,24834.944853,0.0213,32.0,0,32.0,-7.72,0.00
169,10476.272059,0.0201,6.0,0,6.0,10476.272059,0.0206,6.0,0,6.0,-2.58,0.00
170,66483.272059,0.0199,18.0,0,18.0,66483.272059,0.0205,18.0,0,18.0,-3.01,0.00
171,5266.106618,0.0190,38.0,0,38.0,5266.106618,0.0214,38.0,0,38.0,-12.52,0.00
172,37437.477941,0.0209,17.0,0,17.0,37437.477941,0.0196,17.0,0,17.0,6.24,0.00
173,15905.665441,0.0219,35.0,0,35.0,15905.665441,0.0203,35.0,0,35.0,7.01,0.00
174,50499.783088,0.0218,36.0,0,36.0,50499.783088,0.0204,36.0,0,36.0,6.74,0.00
175,38864.062500,0.0187,16.0,0,16.0,38864.062500,0.0198,16.0,0,16.0,-6.08,0.00
176,40515.250000,0.0203,36.0,0,36.0,40515.250000,0.0207,36.0,0,36.0,-1.62,0.00
177,5468.691176,0.0193,27.0,0,27.0,5468.691176,0.0207,27.0,0,27.0,-7.43,0.00
178,26956.966912,0.0208,2.0,0,2.0,26956.966912,0.0211,2.0,0,2.0,-1.79,0.00
179,27019.125000,0.0214,2.0,0,2.0,27019.125000,0.0210,2.0,0,2.0,1.85,0.00
180,76165.441176,0.0190,29.0,0,29.0,76165.441176,0.0211,29.0,0,29.0,-10.75,0.00
181,48607.588235,0.0194,35.0,0,35.0,48607.588235,0.0209,35.0,0,35.0,-7.51,0.00
182,39249.110294,0.0209,37.0,0,37.0,39249.110294,0.0200,37.0,0,37.0,4.45,0.00
183,29541.988971,0.0200,6.0,0,6.0,29541.988971,0.0215,6.0,0,6.0,-7.19,0.00
184,15057.224265,0.0189,24.0,0,24.0,15057.224265,0.0208,24.0,0,24.0,-10.11,0.00
185,9968.823529,0.0191,26.0,0,26.0,9968.823529,0.0211,26.0,0,26.0,-10.29,0.00
186,6636.455882,0.0199,26.0,0,26.0,6636.455882,0.0192,26.0,0,26.0,3.28,0.00
187,11356.227941,0.0198,27.0,0,27.0,11356.227941,0.0189,27.0,0,27.0,4.71,0.00
188,22438.665441,0.0189,21.0,0,21.0,22438.665441,0.0209,21.0,0,21.0,-10.82,0.00
189,72401.147059,0.0211,25.0,0,25.0,72401.147059,0.0203,25.0,0,25.0,3.75,0.00
190,56137.488971,0.0213,30.0,0,30.0,56137.488971,0.0225,30.0,0,30.0,-5.37,0.00
191,15014.974265,0.0194,6.0,0,6.0,15014.974265,0.0191,6.0,0,6.0,1.50,0.00
192,131157.786765,0.0198,16.0,0,16.0,131157.786765,0.0204,16.0,0,16.0,-2.68,0.00
193,4391.386029,0.0199,30.0,0,30.0,4391.386029,0.0192,30.0,0,30.0,3.36,0.00
194,21844.948529,0.0191,39.0,0,39.0,21844.948529,0.0222,39.0,0,39.0,-16.19,0.00
195,4042.779412,0.0195,30.0,0,30.0,4042.779412,0.0226,30.0,0,30.0,-16.00,0.00
196,11731.389706,0.0205,25.0,0,25.0,11731.389706,0.0208,25.0,0,25.0,-1.12,0.00
197,4189.992647,0.0214,19.0,0,19.0,4189.992647,0.0185,19.0,0,19.0,13.64,0.00
198,21481.275735,0.0258,40.0,0,40.0,21481.275735,0.0214,40.0,0,40.0,16.86,0.00
199,5521.926471,0.0213,31.0,0,31.0,5521.926471,0.0216,31.0,0,31.0,-1.65,0.00
200,2795.797794,0.0207,6.0,0,6.0,2795.797794,0.0203,6.0,0,6.0,1.80,0.00
201,3870.224265,0.0192,6.0,0,6.0,3870.224265,0.0204,6.0,0,6.0,-6.51,0.00
202,13356.485294,0.0200,2.0,0,2.0,13356.485294,0.0226,2.0,0,2.0,-13.21,0.00
203,13057.011029,0.0188,32.0,0,32.0,13057.011029,0.0212,32.0,0,32.0,-12.72,0.00
204,12971.448529,0.0206,31.0,0,31.0,12971.448529,0.0196,31.0,0,31.0,4.82,0.00
205,28342.555147,0.0206,19.0,0,19.0,28342.555147,0.0220,19.0,0,19.0,-6.96,0.00
206,14394.555147,0.0187,6.0,0,6.0,14394.555147,0.0203,6.0,0,6.0,-8.33,0.00
207,21549.268382,0.0196,46.0,0,46.0,21549.268382,0.0204,46.0,0,46.0,-4.10,0.00
208,2622.198529,0.0175,26.0,0,26.0,2622.198529,0.0201,26.0,0,26.0,-14.99,0.00
209,11455.286765,0.0186,8.0,0,8.0,11455.286765,0.0206,8.0,0,8.0,-10.77,0.00
210,19529.875000,0.0191,20.0,0,20.0,19529.875000,0.0207,20.0,0,20.0,-8.36,0.00
211,31478.705882,0.0197,18.0,0,18.0,31478.705882,0.0205,18.0,0,18.0,-3.92,0.00
212,72512.966912,0.0204,22.0,0,22.0,72512.966912,0.0215,22.0,0,22.0,-5.12,0.00
213,37844.110294,0.0196,26.0,0,26.0,37844.110294,0.0208,26.0,0,26.0,-6.11,0.00
214,44185.205882,0.0187,40.0,0,40.0,44185.205882,0.0234,40.0,0,40.0,-25.06,0.00
215,2025.448529,0.0182,6.0,0,6.0,2025.448529,0.0198,6.0,0,6.0,-8.85,0.00
216,13555.882353,0.0191,32.0,0,32.0,13555.882353,0.0210,32.0,0,32.0,-9.58,0.00
217,16741.783088,0.0191,31.0,0,31.0,16741.783088,0.0203,31.0,0,31.0,-6.15,0.00
218,29176.738971,0.0201,20.0,0,20.0,29176.738971,0.0265,20.0,0,20.0,-31.59,0.00
219,15032.683824,0.0199,24.0,0,24.0,15032.683824,0.0209,24.0,0,24.0,-4.82,0.00
220,1634.375000,0.0191,11.0,0,11.0,1634.375000,0.0209,11.0,0,11.0,-9.56,0.00
221,27574.220588,0.0184,20.0,0,20.0,27574.220588,0.0199,20.0,0,20.0,-8.04,0.00
222,3036.393382,0.0204,8.0,0,8.0,3036.393382,0.0209,8.0,0,8.0,-2.58,0.00
223,5536.209559,0.0194,7.0,0,7.0,5536.209559,0.0195,7.0,0,7.0,-0.15,0.00
224,20425.352941,0.0207,20.0,0,20.0,20425.352941,0.0206,20.0,0,20.0,0.49,0.00
225,45975.007353,0.0203,24.0,0,24.0,45975.007353,0.0218,24.0,0,24.0,-7.53,0.00
226,34525.621324,0.0208,19.0,0,19.0,34525.621324,0.0203,19.0,0,19.0,2.63,0.00
227,49430.783088,0.0206,25.0,0,25.0,49430.783088,0.0213,25.0,0,25.0,-3.40,0.00
228,25948.194853,0.0199,6.0,0,6.0,25948.194853,0.0220,6.0,0,6.0,-10.65,0.00
229,4949.025735,0.0197,32.0,0,32.0,4949.025735,0.0202,32.0,0,32.0,-2.81,0.00
230,19846.580882,0.0193,2.0,0,2.0,19846.580882,0.0209,2.0,0,2.0,-8.09,0.00
231,9347.338235,0.0197,13.0,0,13.0,9347.338235,0.0200,13.0,0,13.0,-1.40,0.00
232,76402.224265,0.0188,31.0,0,31.0,76402.224265,0.0213,31.0,0,31.0,-12.94,0.00
233,90241.415441,0.0211,4.0,0,4.0,90241.415441,0.0212,4.0,0,4.0,-0.38,0.00
234,16192.529412,0.0198,35.0,0,35.0,16192.529412,0.0209,35.0,0,35.0,-5.65,0.00
235,40897.908088,0.0185,6.0,0,6.0,40897.908088,0.0210,6.0,0,6.0,-13.61,0.00
236,3102.731618,0.0186,29.0,0,29.0,3102.731618,0.0195,29.0,0,29.0,-5.16,0.00
237,884.834559,0.0187,51.0,0,51.0,884.834559,0.0200,51.0,0,51.0,-7.18,0.00
238,120548.794118,0.0198,4.0,0,4.0,120548.794118,0.0207,4.0,0,4.0,-4.41,0.00
239,3947.084559,0.0194,45.0,0,45.0,3947.084559,0.0198,45.0,0,45.0,-1.83,0.00
240,2603.312500,0.0201,30.0,0,30.0,2603.312500,0.0235,30.0,0,30.0,-16.76,0.00
241,29002.058824,0.0205,20.0,0,20.0,29002.058824,0.0231,20.0,0,20.0,-12.99,0.00
242,7533.500000,0.0195,24.0,0,24.0,7533.500000,0.0200,24.0,0,24.0,-2.27,0.00
243,14512.522059,0.0189,11.0,0,11.0,14512.522059,0.0204,11.0,0,11.0,-7.70,0.00
244,4014.161765,0.0190,18.0,0,18.0,4014.161765,0.0213,18.0,0,18.0,-12.28,0.00
245,4253.562500,0.0196,19.0,0,19.0,4253.562500,0.0198,19.0,0,19.0,-1.26,0.00
246,30680.639706,0.0191,18.0,0,18.0,30680.639706,0.0220,18.0,0,18.0,-15.28,0.00
247,114213.367647,0.0188,21.0,0,21.0,114213.367647,0.0221,21.0,0,21.0,-17.43,0.00
248,1523.731618,0.0195,5.0,0,5.0,1523.731618,0.0219,5.0,0,5.0,-12.40,0.00
249,2476.360294,0.0184,13.0,0,13.0,2476.360294,0.0189,13.0,0,13.0,-2.64,0.00
250,28851.801471,0.0194,23.0,0,23.0,28851.801471,0.0216,23.0,0,23.0,-11.54,0.00
251,133517.654412,0.0223,5.0,0,5.0,133517.654412,0.0222,5.0,0,5.0,0.60,0.00
252,3657.246324,0.0212,18.0,0,18.0,3657.246324,0.0197,18.0,0,18.0,6.86,0.00
253,3027.856618,0.0189,18.0,0,18.0,3027.856618,0.0253,18.0,0,18.0,-33.90,0.00
254,1959.136029,0.0183,18.0,0,18.0,1959.136029,0.0205,18.0,0,18.0,-11.72,0.00
255,20320.790441,0.0182,15.0,0,15.0,20320.790441,0.0193,15.0,0,15.0,-5.83,0.00
256,4267.636029,0.0195,15.0,0,15.0,4267.636029,0.0187,15.0,0,15.0,4.05,0.00
257,25381.352941,0.0206,15.0,0,15.0,25381.352941,0.0206,15.0,0,15.0,0.26,0.00
258,26172.393382,0.0199,6.0,0,6.0,26172.393382,0.0208,6.0,0,6.0,-4.46,0.00
259,11523.360294,0.0196,17.0,0,17.0,11523.360294,0.0218,17.0,0,17.0,-11.26,0.00
260,2884.988971,0.0198,43.0,0,43.0,2884.988971,0.0196,43.0,0,43.0,0.72,0.00
