tm_index,cold_target,cold_solve_time,cold_iterations,cold_bar_iterations,cold_simplex_iterations,warm_target,warm_solve_time,warm_iterations,warm_bar_iterations,warm_simplex_iterations,time_improvement_pct,iter_improvement_pct
0,35306.180147,0.0221,29.0,0,29.0,35306.180147,0.0228,29.0,0,29.0,-3.10,0.00
1,37958.187500,0.0223,28.0,0,28.0,37958.187500,0.0241,28.0,0,28.0,-7.98,0.00
2,32941.948529,0.0220,6.0,0,6.0,32941.948529,0.0231,6.0,0,6.0,-4.84,0.00
3,7743.356618,0.0226,18.0,0,18.0,7743.356618,0.0226,18.0,0,18.0,-0.05,0.00
4,36571.551471,0.0229,29.0,0,29.0,36571.551471,0.0213,29.0,0,29.0,7.00,0.00
5,35260.279412,0.0207,28.0,0,28.0,35260.279412,0.0239,28.0,0,28.0,-15.38,0.00
6,6267.386029,0.0221,45.0,0,45.0,6267.386029,0.0227,45.0,0,45.0,-2.83,0.00
7,35599.955882,0.0223,29.0,0,29.0,35599.955882,0.0241,29.0,0,29.0,-7.99,0.00
8,32216.930147,0.0207,7.0,0,7.0,32216.930147,0.0217,7.0,0,7.0,-4.81,0.00
9,28741.169118,0.0220,7.0,0,7.0,28741.169118,0.0222,7.0,0,7.0,-0.95,0.00
10,5350.051471,0.0203,16.0,0,16.0,5350.051471,0.0222,16.0,0,16.0,-9.49,0.00
11,34937.492647,0.0223,28.0,0,28.0,34937.492647,0.0240,28.0,0,28.0,-7.46,0.00
12,2883.658088,0.0206,18.0,0,18.0,2883.658088,0.0222,18.0,0,18.0,-7.98,0.00
13,10318.621324,0.0220,39.0,0,39.0,10318.621324,0.0240,39.0,0,39.0,-9.41,0.00
14,6112.058824,0.0212,38.0,0,38.0,6112.058824,0.0230,38.0,0,38.0,-8.50,0.00
15,10167.933824,0.0214,49.0,0,49.0,10167.933824,0.0219,49.0,0,49.0,-1.98,0.00
16,4614.066176,0.0194,34.0,0,34.0,4614.066176,0.0220,34.0,0,34.0,-13.50,0.00
17,34576.422794,0.0208,7.0,0,7.0,34576.422794,0.0222,7.0,0,7.0,-6.58,0.00
18,23022.533088,0.0190,25.0,0,25.0,23022.533088,0.0200,25.0,0,25.0,-4.98,0.00
19,38889.036765,0.0210,5.0,0,5.0,38889.036765,0.0225,5.0,0,5.0,-6.76,0.00
20,6769.110294,0.0250,45.0,0,45.0,6769.110294,0.0221,45.0,0,45.0,11.32,0.00
21,30574.022059,0.0242,7.0,0,7.0,30574.022059,0.0215,7.0,0,7.0,11.48,0.00
22,37397.018382,0.0215,28.0,0,28.0,37397.018382,0.0225,28.0,0,28.0,-4.40,0.00
23,8150.639706,0.0197,36.0,0,36.0,8150.639706,0.0239,36.0,0,36.0,-21.44,0.00
24,140915.863971,0.0211,47.0,0,47.0,140915.863971,0.0233,47.0,0,47.0,-10.69,0.00
25,34442.272059,0.0211,31.0,0,31.0,34442.272059,0.0256,31.0,0,31.0,-21.35,0.00
26,144827.761029,0.0201,29.0,0,29.0,144827.761029,0.0229,29.0,0,29.0,-14.05,0.00
27,8890.294118,0.0193,30.0,0,30.0,8890.294118,0.0219,30.0,0,30.0,-13.97,0.00
28,32944.948529,0.0193,6.0,0,6.0,32944.948529,0.0206,6.0,0,6.0,-7.24,0.00
29,41153.977941,0.0214,45.0,0,45.0,41153.977941,0.0222,45.0,0,45.0,-3.38,0.00
30,34542.720588,0.0187,26.0,0,26.0,34542.720588,0.0218,26.0,0,26.0,-16.51,0.00
31,25206.352941,0.0204,6.0,0,6.0,25206.352941,0.0229,6.0,0,6.0,-12.34,0.00
32,34060.382353,0.0204,6.0,0,6.0,34060.382353,0.0228,6.0,0,6.0,-11.68,0.00
33,8563.279412,0.0218,38.0,0,38.0,8563.279412,0.0212,38.0,0,38.0,2.89,0.00
34,45987.308824,0.0203,52.0,0,52.0,45987.308824,0.0219,52.0,0,52.0,-7.75,0.00
