tm_index,cold_target,cold_solve_time,cold_iterations,minhop_target,minhop_solve_time,minhop_iterations,loadbalance_target,loadbalance_solve_time,loadbalance_iterations,greedyqos_target,greedyqos_solve_time,greedyqos_iterations,minhop_improvement_pct,loadbalance_improvement_pct,greedyqos_improvement_pct
242,7533.500000,0.0204,24.0,7533.500000,0.0208,24.0,7533.500000,0.0223,24.0,7533.500000,0.0254,24.0,-2.04,-9.24,-24.47
243,14512.522059,0.0204,11.0,14512.522059,0.0232,11.0,14512.522059,0.0274,11.0,14512.522059,0.0241,11.0,-14.11,-34.54,-18.45
244,4014.161765,0.0205,18.0,4014.161765,0.0200,18.0,4014.161765,0.0213,18.0,4014.161765,0.0241,18.0,2.33,-3.93,-17.95
245,4253.562500,0.0207,19.0,4253.562500,0.0206,19.0,4253.562500,0.0204,19.0,4253.562500,0.0231,19.0,0.11,1.39,-12.08
246,30680.639706,0.0228,18.0,30680.639706,0.0227,18.0,30680.639706,0.0213,18.0,30680.639706,0.0243,18.0,0.08,6.28,-6.60
247,114213.367647,0.0194,21.0,114213.367647,0.0208,21.0,114213.367647,0.0222,21.0,114213.367647,0.0236,21.0,-7.02,-14.25,-21.92
248,1523.731618,0.0228,5.0,1523.731618,0.0223,5.0,1523.731618,0.0227,5.0,1523.731618,0.0261,5.0,2.08,0.27,-14.42
249,2476.360294,0.0222,13.0,2476.360294,0.0204,13.0,2476.360294,0.0204,13.0,2476.360294,0.0210,13.0,7.89,8.22,5.20
250,28851.801471,0.0193,23.0,28851.801471,0.0198,23.0,28851.801471,0.0221,23.0,28851.801471,0.0220,23.0,-2.47,-14.67,-14.04
251,133517.654412,0.0223,5.0,133517.654412,0.0215,5.0,133517.654412,0.0202,5.0,133517.654412,0.0247,5.0,3.64,9.45,-10.78
252,3657.246324,0.0265,18.0,3657.246324,0.0198,18.0,3657.246324,0.0200,18.0,3657.246324,0.0266,18.0,25.36,24.45,-0.41
253,3027.856618,0.0203,18.0,3027.856618,0.0193,18.0,3027.856618,0.0220,18.0,3027.856618,0.0244,18.0,5.10,-8.38,-19.90
254,1959.136029,0.0222,18.0,1959.136029,0.0195,18.0,1959.136029,0.0218,18.0,1959.136029,0.0282,18.0,12.02,1.86,-26.83
255,20320.790441,0.0199,15.0,20320.790441,0.0213,15.0,20320.790441,0.0205,15.0,20320.790441,0.0223,15.0,-7.17,-3.49,-12.33
256,4267.636029,0.0356,15.0,4267.636029,0.0209,15.0,4267.636029,0.0247,15.0,4267.636029,0.0225,15.0,41.26,30.78,36.86
257,25381.352941,0.0204,15.0,25381.352941,0.0218,15.0,25381.352941,0.0222,15.0,25381.352941,0.0259,15.0,-6.72,-8.77,-26.58
258,26172.393382,0.0211,6.0,26172.393382,0.0274,6.0,26172.393382,0.0206,6.0,26172.393382,0.0234,6.0,-29.94,2.00,-11.27
259,11523.360294,0.0229,17.0,11523.360294,0.0225,17.0,11523.360294,0.0205,17.0,11523.360294,0.0276,17.0,1.59,10.66,-20.77
260,2884.988971,0.0249,43.0,2884.988971,0.0245,43.0,2884.988971,0.0224,43.0,2884.988971,0.0309,43.0,1.96,10.01,-23.98
261,10164.904412,0.0214,6.0,10164.904412,0.0219,6.0,10164.904412,0.0234,6.0,10164.904412,0.0227,6.0,-2.38,-9.42,-6.06
262,4471.735294,0.0259,29.0,4471.735294,0.0232,29.0,4471.735294,0.0206,29.0,4471.735294,0.0204,29.0,10.51,20.72,21.48
263,12826.327206,0.0197,19.0,12826.327206,0.0242,19.0,12826.327206,0.0229,19.0,12826.327206,0.0231,19.0,-23.30,-16.32,-17.25
264,119286.709559,0.0229,23.0,119286.709559,0.0250,23.0,119286.709559,0.0246,23.0,119286.709559,0.0234,23.0,-9.38,-7.60,-2.44
265,4281.341912,0.0200,8.0,4281.341912,0.0196,8.0,4281.341912,0.0202,8.0,4281.341912,0.0240,8.0,2.01,-0.97,-20.22
266,19592.198529,0.0195,38.0,19592.198529,0.0215,38.0,19592.198529,0.0231,38.0,19592.198529,0.0245,38.0,-10.03,-18.14,-25.60
267,25385.573529,0.0216,41.0,25385.573529,0.0203,41.0,25385.573529,0.0219,41.0,25385.573529,0.0270,41.0,5.84,-1.39,-24.91
268,4713.253676,0.0206,40.0,4713.253676,0.0225,40.0,4713.253676,0.0225,40.0,4713.253676,0.0218,40.0,-9.14,-9.20,-5.67
269,934.290441,0.0199,27.0,934.290441,0.0231,27.0,934.290441,0.0208,27.0,934.290441,0.0229,27.0,-15.76,-4.35,-14.76
270,714.080882,0.0184,25.0,714.080882,0.0206,25.0,714.080882,0.0212,25.0,714.080882,0.0220,25.0,-12.24,-15.33,-19.64
271,29646.279412,0.0295,38.0,29646.279412,0.0199,38.0,29646.279412,0.0221,38.0,29646.279412,0.0248,38.0,32.61,25.11,15.87
272,12379.099265,0.0266,21.0,12379.099265,0.0297,21.0,12379.099265,0.0214,21.0,12379.099265,0.0211,21.0,-11.77,19.36,20.53
273,12853.775735,0.0220,19.0,12853.775735,0.0273,19.0,12853.775735,0.0226,19.0,12853.775735,0.0224,19.0,-24.20,-3.01,-1.82
274,28139.904412,0.0200,16.0,28139.904412,0.0367,16.0,28139.904412,0.0225,16.0,28139.904412,0.0238,16.0,-83.88,-12.39,-18.90
275,20195.970588,0.0208,5.0,20195.970588,0.0196,5.0,20195.970588,0.0231,5.0,20195.970588,0.0231,5.0,5.81,-11.41,-11.28
276,29227.525735,0.0226,2.0,29227.525735,0.0211,2.0,29227.525735,0.0222,2.0,29227.525735,0.0236,2.0,6.55,1.60,-4.65
277,5344.323529,0.0213,15.0,5344.323529,0.0209,15.0,5344.323529,0.0230,15.0,5344.323529,0.0236,15.0,1.99,-7.81,-10.62
278,5020.040441,0.0292,6.0,5020.040441,0.0196,6.0,5020.040441,0.0220,6.0,5020.040441,0.0240,6.0,32.72,24.49,17.65
279,11265.481618,0.0252,42.0,11265.481618,0.0315,42.0,11265.481618,0.0229,42.0,11265.481618,0.0219,42.0,-25.12,8.94,12.77
280,4474.066176,0.0212,8.0,4474.066176,0.0205,8.0,4474.066176,0.0218,8.0,4474.066176,0.0222,8.0,3.36,-3.05,-4.81
281,30487.904412,0.0247,16.0,30487.904412,0.0236,16.0,30487.904412,0.0224,16.0,30487.904412,0.0216,16.0,4.14,9.26,12.29
282,44886.772059,0.0370,25.0,44886.772059,0.0283,25.0,44886.772059,0.0229,25.0,44886.772059,0.0203,25.0,23.58,38.18,45.21
283,15955.341912,0.0298,36.0,15955.341912,0.0226,36.0,15955.341912,0.0232,36.0,15955.341912,0.0237,36.0,24.26,22.18,20.48
284,26770.345588,0.0287,18.0,26770.345588,0.0200,18.0,26770.345588,0.0225,18.0,26770.345588,0.0218,18.0,30.20,21.67,23.96
285,6778.183824,0.0297,35.0,6778.183824,0.0268,35.0,6778.183824,0.0224,35.0,6778.183824,0.0251,35.0,9.79,24.75,15.56
286,2791.963235,0.0294,30.0,2791.963235,0.0266,30.0,2791.963235,0.0239,30.0,2791.963235,0.0233,30.0,9.54,18.81,20.66
287,24108.172794,0.0263,20.0,24108.172794,0.0235,20.0,24108.172794,0.0222,20.0,24108.172794,0.0261,20.0,10.76,15.40,0.68
288,5146.360294,0.0235,33.0,5146.360294,0.0260,33.0,5146.360294,0.0237,33.0,5146.360294,0.0206,33.0,-10.46,-0.80,12.56
289,3550.400735,0.0221,17.0,3550.400735,0.0208,17.0,3550.400735,0.0206,17.0,3550.400735,0.0220,17.0,5.56,6.65,0.42
290,2897.235294,0.0220,29.0,2897.235294,0.0234,29.0,2897.235294,0.0224,29.0,2897.235294,0.0227,29.0,-6.13,-1.82,-2.94
291,2213.709559,0.0220,28.0,2213.709559,0.0292,28.0,2213.709559,0.0215,28.0,2213.709559,0.0230,28.0,-32.72,2.44,-4.75
292,2050.845588,0.0213,32.0,2050.845588,0.0239,32.0,2050.845588,0.0238,32.0,2050.845588,0.0218,32.0,-12.22,-11.33,-1.95
293,1326.143382,0.0210,8.0,1326.143382,0.0238,8.0,1326.143382,0.0214,8.0,1326.143382,0.0219,8.0,-13.71,-1.88,-4.32
294,2022.875000,0.0221,5.0,2022.875000,0.0219,5.0,2022.875000,0.0225,5.0,2022.875000,0.0243,5.0,0.57,-1.88,-10.00
295,14702.900735,0.0188,25.0,14702.900735,0.0229,25.0,14702.900735,0.0224,25.0,14702.900735,0.0221,25.0,-21.89,-19.41,-17.60
296,4270.933824,0.0230,37.0,4270.933824,0.0228,37.0,4270.933824,0.0248,37.0,4270.933824,0.0220,37.0,0.61,-8.03,4.23
297,69846.290441,0.0228,35.0,69846.290441,0.0243,35.0,69846.290441,0.0230,35.0,69846.290441,0.0271,35.0,-6.59,-0.83,-18.65
298,23881.389706,0.0272,20.0,23881.389706,0.0229,20.0,23881.389706,0.0205,20.0,23881.389706,0.0224,20.0,15.74,24.81,17.64
299,24661.658088,0.0207,18.0,24661.658088,0.0235,18.0,24661.658088,0.0232,18.0,24661.658088,0.0214,18.0,-13.80,-12.39,-3.51
300,25666.099265,0.0294,2.0,25666.099265,0.0238,2.0,25666.099265,0.0231,2.0,25666.099265,0.0217,2.0,19.24,21.38,26.31
301,2084.169118,0.0272,39.0,2084.169118,0.0212,39.0,2084.169118,0.0218,39.0,2084.169118,0.0221,39.0,22.11,19.59,18.61
302,30534.838235,0.0304,6.0,30534.838235,0.0249,6.0,30534.838235,0.0216,6.0,30534.838235,0.0234,6.0,18.18,29.01,23.20
303,1608.084559,0.0226,10.0,1608.084559,0.0209,10.0,1608.084559,0.0348,10.0,1608.084559,0.0226,10.0,7.48,-53.79,0.01
304,26724.113971,0.0238,5.0,26724.113971,0.0265,5.0,26724.113971,0.0217,5.0,26724.113971,0.0217,5.0,-11.50,8.89,8.54
305,37513.216912,0.0233,6.0,37513.216912,0.0220,6.0,37513.216912,0.0215,6.0,37513.216912,0.0202,6.0,5.42,7.86,13.35
306,1596.908088,0.0244,9.0,1596.908088,0.0221,9.0,1596.908088,0.0217,9.0,1596.908088,0.0223,9.0,9.32,10.95,8.77
307,1969.378676,0.0249,28.0,1969.378676,0.0197,28.0,1969.378676,0.0218,28.0,1969.378676,0.0229,28.0,20.90,12.35,8.09
308,3385.661765,0.0232,29.0,3385.661765,0.0230,29.0,3385.661765,0.0221,29.0,3385.661765,0.0251,29.0,1.07,4.66,-8.22
309,5332.919118,0.0214,32.0,5332.919118,0.0259,32.0,5332.919118,0.0234,32.0,5332.919118,0.0229,32.0,-20.88,-9.04,-6.98
310,15480.694853,0.0239,24.0,15480.694853,0.0244,24.0,15480.694853,0.0246,24.0,15480.694853,0.0234,24.0,-1.78,-2.52,2.11
311,919.698529,0.0206,36.0,919.698529,0.0272,36.0,919.698529,0.0251,36.0,919.698529,0.0224,36.0,-31.82,-21.85,-8.44
312,4104.474265,0.0235,6.0,4104.474265,0.0234,6.0,4104.474265,0.0277,6.0,4104.474265,0.0233,6.0,0.37,-17.83,1.08
313,4153.455882,0.0192,7.0,4153.455882,0.0240,7.0,4153.455882,0.0231,7.0,4153.455882,0.0229,7.0,-25.14,-20.47,-19.61
314,27719.069853,0.0213,20.0,27719.069853,0.0247,20.0,27719.069853,0.0267,20.0,27719.069853,0.0210,20.0,-16.11,-25.56,1.53
315,7921.830882,0.0201,44.0,7921.830882,0.0259,44.0,7921.830882,0.0237,44.0,7921.830882,0.0238,44.0,-29.04,-18.31,-18.53
316,14699.158088,0.0225,2.0,14699.158088,0.0265,2.0,14699.158088,0.0227,2.0,14699.158088,0.0289,2.0,-18.00,-1.20,-28.58
317,46324.117647,0.0221,26.0,46324.117647,0.0294,26.0,46324.117647,0.0242,26.0,46324.117647,0.0216,26.0,-33.27,-9.47,2.29
318,10904.621324,0.0207,7.0,10904.621324,0.0266,7.0,10904.621324,0.0227,7.0,10904.621324,0.0251,7.0,-28.66,-9.90,-21.14
319,7794.625000,0.0229,7.0,7794.625000,0.0268,7.0,7794.625000,0.0241,7.0,7794.625000,0.0207,7.0,-16.97,-5.13,9.67
320,9317.330882,0.0223,33.0,9317.330882,0.0299,33.0,9317.330882,0.0251,33.0,9317.330882,0.0231,33.0,-34.19,-12.66,-3.80
321,22088.069853,0.0195,7.0,22088.069853,0.0235,7.0,22088.069853,0.0225,7.0,22088.069853,0.0208,7.0,-20.39,-15.14,-6.53
322,24228.294118,0.0224,19.0,24228.294118,0.0327,19.0,24228.294118,0.0219,19.0,24228.294118,0.0228,19.0,-46.05,2.15,-1.85
323,23380.992647,0.0210,8.0,23380.992647,0.0230,8.0,23380.992647,0.0250,8.0,23380.992647,0.0222,8.0,-9.29,-19.10,-5.88
324,27101.731618,0.0217,2.0,27101.731618,0.0256,2.0,27101.731618,0.0218,2.0,27101.731618,0.0205,2.0,-17.92,-0.42,5.67
325,135789.014706,0.0278,21.0,135789.014706,0.0247,21.0,135789.014706,0.0266,21.0,135789.014706,0.0213,21.0,11.03,4.29,23.25
326,18965.992647,0.0287,29.0,18965.992647,0.0240,29.0,18965.992647,0.0227,29.0,18965.992647,0.0202,29.0,16.24,21.00,29.55
327,12616.106618,0.0314,7.0,12616.106618,0.0283,7.0,12616.106618,0.0218,7.0,12616.106618,0.0203,7.0,10.01,30.66,35.46
328,20515.477941,0.0229,2.0,20515.477941,0.0284,2.0,20515.477941,0.0236,2.0,20515.477941,0.0251,2.0,-24.03,-2.84,-9.72
329,17582.525735,0.0215,2.0,17582.525735,0.0267,2.0,17582.525735,0.0240,2.0,17582.525735,0.0239,2.0,-23.73,-11.31,-10.93
330,9944.382353,0.0225,7.0,9944.382353,0.0229,7.0,9944.382353,0.0216,7.0,9944.382353,0.0225,7.0,-1.75,3.96,0.06
331,10574.547794,0.0204,7.0,10574.547794,0.0256,7.0,10574.547794,0.0210,7.0,10574.547794,0.0304,7.0,-25.18,-2.64,-48.68
332,26530.209559,0.0253,15.0,26530.209559,0.0378,15.0,26530.209559,0.0227,15.0,26530.209559,0.0257,15.0,-49.61,9.99,-1.87
333,22869.444853,0.0309,2.0,22869.444853,0.0246,2.0,22869.444853,0.0218,2.0,22869.444853,0.0227,2.0,20.55,29.45,26.45
334,18224.683824,0.0217,6.0,18224.683824,0.0345,6.0,18224.683824,0.0272,6.0,18224.683824,0.0211,6.0,-59.26,-25.56,2.62
335,2278.845588,0.0253,37.0,2278.845588,0.0295,37.0,2278.845588,0.0230,37.0,2278.845588,0.0212,37.0,-16.42,9.30,16.25
336,12462.698529,0.0201,28.0,12462.698529,0.0217,28.0,12462.698529,0.0239,28.0,12462.698529,0.0234,28.0,-7.53,-18.74,-16.04
337,8589.238971,0.0264,22.0,8589.238971,0.0235,22.0,8589.238971,0.0213,22.0,8589.238971,0.0228,22.0,10.97,19.07,13.44
338,33894.220588,0.0189,5.0,33894.220588,0.0280,5.0,33894.220588,0.0228,5.0,33894.220588,0.0203,5.0,-47.87,-20.64,-7.46
339,8007.279412,0.0208,7.0,8007.279412,0.0243,7.0,8007.279412,0.0238,7.0,8007.279412,0.0240,7.0,-17.06,-14.51,-15.40
340,1570.919118,0.0191,5.0,1570.919118,0.0224,5.0,1570.919118,0.0223,5.0,1570.919118,0.0295,5.0,-16.86,-16.32,-54.39
341,8390.959559,0.0209,6.0,8390.959559,0.0442,6.0,8390.959559,0.0237,6.0,8390.959559,0.0238,6.0,-111.73,-13.52,-13.69
342,25594.224265,0.0244,16.0,25594.224265,0.0252,16.0,25594.224265,0.0241,16.0,25594.224265,0.0232,16.0,-3.66,1.16,4.60
343,69894.544118,0.0287,60.0,69894.544118,0.0296,60.0,69894.544118,0.0217,60.0,69894.544118,0.0242,60.0,-3.38,24.44,15.49
344,1013.746324,0.0206,5.0,1013.746324,0.0236,5.0,1013.746324,0.0280,5.0,1013.746324,0.0214,5.0,-14.71,-35.96,-4.17
345,38143.536765,0.0203,6.0,38143.536765,0.0241,6.0,38143.536765,0.0218,6.0,38143.536765,0.0202,6.0,-19.04,-7.50,0.40
346,11795.205882,0.0286,19.0,11795.205882,0.0271,19.0,11795.205882,0.0204,19.0,11795.205882,0.0233,19.0,5.39,28.56,18.59
347,2000.477941,0.0309,34.0,2000.477941,0.0234,34.0,2000.477941,0.0209,34.0,2000.477941,0.0213,34.0,24.16,32.35,31.02
348,2190.227941,0.0289,28.0,2190.227941,0.0275,28.0,2190.227941,0.0221,28.0,2190.227941,0.0218,28.0,5.17,23.59,24.81
349,5983.849265,0.0231,15.0,5983.849265,0.0263,15.0,5983.849265,0.0228,15.0,5983.849265,0.0201,15.0,-14.03,1.28,12.74
350,15814.044118,0.0278,2.0,15814.044118,0.0257,2.0,15814.044118,0.0236,2.0,15814.044118,0.0222,2.0,7.77,15.10,20.36
351,22562.812500,0.0199,7.0,22562.812500,0.0246,7.0,22562.812500,0.0223,7.0,22562.812500,0.0226,7.0,-23.67,-12.33,-13.87
352,24684.933824,0.0234,27.0,24684.933824,0.0316,27.0,24684.933824,0.0228,27.0,24684.933824,0.0244,27.0,-34.83,2.71,-4.24
353,6452.139706,0.0209,7.0,6452.139706,0.0298,7.0,6452.139706,0.0224,7.0,6452.139706,0.0233,7.0,-42.57,-6.85,-11.53
354,7101.849265,0.0255,32.0,7101.849265,0.0237,32.0,7101.849265,0.0226,32.0,7101.849265,0.0209,32.0,6.99,11.07,17.90
355,6447.882353,0.0207,32.0,6447.882353,0.0236,32.0,6447.882353,0.0234,32.0,6447.882353,0.0221,32.0,-13.87,-12.85,-6.41
356,10851.481618,0.0256,2.0,10851.481618,0.0233,2.0,10851.481618,0.0200,2.0,10851.481618,0.0215,2.0,9.30,21.92,15.95
357,9631.363971,0.0223,7.0,9631.363971,0.0210,7.0,9631.363971,0.0206,7.0,9631.363971,0.0223,7.0,5.66,7.27,-0.10
358,50326.830882,0.0234,61.0,50326.830882,0.0234,61.0,50326.830882,0.0211,61.0,50326.830882,0.0221,61.0,-0.07,9.95,5.52
359,52108.753676,0.0289,7.0,52108.753676,0.0236,7.0,52108.753676,0.0218,7.0,52108.753676,0.0212,7.0,18.38,24.50,26.46
360,6818.724265,0.0273,6.0,6818.724265,0.0269,6.0,6818.724265,0.0224,6.0,6818.724265,0.0213,6.0,1.66,17.95,21.86
361,7063.558824,0.0291,7.0,7063.558824,0.0230,7.0,7063.558824,0.0203,7.0,7063.558824,0.0213,7.0,20.91,30.29,26.82
362,45059.849265,0.0278,16.0,45059.849265,0.0243,16.0,45059.849265,0.0215,16.0,45059.849265,0.0216,16.0,12.73,22.85,22.51
363,44598.937500,0.0271,18.0,44598.937500,0.0238,18.0,44598.937500,0.0204,18.0,44598.937500,0.0247,18.0,12.12,24.79,8.97
364,7386.856618,0.0205,7.0,7386.856618,0.0226,7.0,7386.856618,0.0257,7.0,7386.856618,0.0225,7.0,-10.24,-25.43,-9.57
365,7027.330882,0.0238,6.0,7027.330882,0.0208,6.0,7027.330882,0.0261,6.0,7027.330882,0.0216,6.0,12.57,-9.79,9.02
366,6448.628676,0.0223,6.0,6448.628676,0.0250,6.0,6448.628676,0.0226,6.0,6448.628676,0.0279,6.0,-11.94,-1.16,-24.86
367,101539.595588,0.0273,22.0,101539.595588,0.0238,22.0,101539.595588,0.0237,22.0,101539.595588,0.0309,22.0,12.59,12.99,-13.18
368,99114.051471,0.0230,20.0,99114.051471,0.0226,20.0,99114.051471,0.0230,20.0,99114.051471,0.0240,20.0,1.67,0.02,-4.41
369,40886.761029,0.0213,6.0,40886.761029,0.0237,6.0,40886.761029,0.0235,6.0,40886.761029,0.0219,6.0,-11.07,-9.98,-2.47
370,51998.422794,0.0201,6.0,51998.422794,0.0300,6.0,51998.422794,0.0222,6.0,51998.422794,0.0238,6.0,-49.13,-10.19,-18.12
371,5025.040441,0.0193,7.0,5025.040441,0.0223,7.0,5025.040441,0.0222,7.0,5025.040441,0.0205,7.0,-15.08,-14.78,-5.75
372,43802.176471,0.0266,31.0,43802.176471,0.0232,31.0,43802.176471,0.0220,31.0,43802.176471,0.0229,31.0,12.87,17.49,14.11
373,54403.746324,0.0241,16.0,54403.746324,0.0207,16.0,54403.746324,0.0234,16.0,54403.746324,0.0200,16.0,13.97,2.73,16.80
374,22566.426471,0.0275,21.0,22566.426471,0.0212,21.0,22566.426471,0.0243,21.0,22566.426471,0.0231,21.0,22.83,11.57,16.22
375,5646.246324,0.0212,7.0,5646.246324,0.0192,7.0,5646.246324,0.0223,7.0,5646.246324,0.0200,7.0,9.55,-5.33,5.45
376,5447.900735,0.0264,7.0,5447.900735,0.0252,7.0,5447.900735,0.0250,7.0,5447.900735,0.0221,7.0,4.73,5.45,16.29
377,54043.911765,0.0202,6.0,54043.911765,0.0311,6.0,54043.911765,0.0247,6.0,54043.911765,0.0205,6.0,-53.84,-22.12,-1.57
378,54522.393382,0.0247,6.0,54522.393382,0.0206,6.0,54522.393382,0.0262,6.0,54522.393382,0.0211,6.0,16.83,-5.94,14.68
379,7001.106618,0.0221,20.0,7001.106618,0.0235,20.0,7001.106618,0.0287,20.0,7001.106618,0.0223,20.0,-6.69,-30.16,-0.95
380,87341.577206,0.0219,4.0,87341.577206,0.0203,4.0,87341.577206,0.0223,4.0,87341.577206,0.0222,4.0,7.49,-1.74,-1.13
381,7216.856618,0.0202,7.0,7216.856618,0.0303,7.0,7216.856618,0.0215,7.0,7216.856618,0.0223,7.0,-49.91,-6.27,-10.62
382,35594.272059,0.0218,18.0,35594.272059,0.0292,18.0,35594.272059,0.0198,18.0,35594.272059,0.0255,18.0,-34.20,8.94,-17.08
383,16762.143382,0.0226,35.0,16762.143382,0.0269,35.0,16762.143382,0.0262,35.0,16762.143382,0.0215,35.0,-19.05,-16.19,4.78
384,9299.779412,0.0246,5.0,9299.779412,0.0267,5.0,9299.779412,0.0247,5.0,9299.779412,0.0222,5.0,-8.63,-0.69,9.48
385,7171.007353,0.0215,4.0,7171.007353,0.0318,4.0,7171.007353,0.0262,4.0,7171.007353,0.0242,4.0,-47.58,-21.77,-12.33
386,47305.930147,0.0216,8.0,47305.930147,0.0263,8.0,47305.930147,0.0218,8.0,47305.930147,0.0208,8.0,-22.03,-1.24,3.73
387,4778.981618,0.0199,7.0,4778.981618,0.0264,7.0,4778.981618,0.0214,7.0,4778.981618,0.0210,7.0,-32.80,-7.65,-5.74
388,5812.323529,0.0292,5.0,5812.323529,0.0222,5.0,5812.323529,0.0202,5.0,5812.323529,0.0226,5.0,24.02,30.77,22.52
389,30332.180147,0.0207,6.0,30332.180147,0.0272,6.0,30332.180147,0.0228,6.0,30332.180147,0.0241,6.0,-31.16,-9.96,-16.36
390,3133.713235,0.0230,4.0,3133.713235,0.0262,4.0,3133.713235,0.0199,4.0,3133.713235,0.0218,4.0,-13.99,13.35,5.11
391,3758.117647,0.0226,28.0,3758.117647,0.0266,28.0,3758.117647,0.0252,28.0,3758.117647,0.0217,28.0,-17.99,-11.69,4.02
392,11639.091912,0.0191,7.0,11639.091912,0.0219,7.0,11639.091912,0.0272,7.0,11639.091912,0.0240,7.0,-14.69,-42.03,-25.65
393,27541.025735,0.0236,6.0,27541.025735,0.0242,6.0,27541.025735,0.0282,6.0,27541.025735,0.0237,6.0,-2.62,-19.61,-0.32
394,1341.117647,0.0211,5.0,1341.117647,0.0280,5.0,1341.117647,0.0188,5.0,1341.117647,0.0215,5.0,-33.14,10.59,-1.91
395,6651.952206,0.0269,30.0,6651.952206,0.0226,30.0,6651.952206,0.0224,30.0,6651.952206,0.0275,30.0,16.22,16.79,-2.16
396,4324.180147,0.0187,30.0,4324.180147,0.0214,30.0,4324.180147,0.0234,30.0,4324.180147,0.0268,30.0,-14.72,-25.39,-43.37
397,1843.169118,0.0210,4.0,1843.169118,0.0230,4.0,1843.169118,0.0227,4.0,1843.169118,0.0253,4.0,-9.24,-7.83,-20.50
398,3533.338235,0.0221,6.0,3533.338235,0.0210,6.0,3533.338235,0.0213,6.0,3533.338235,0.0230,6.0,4.69,3.46,-4.18
399,13782.511029,0.0224,26.0,13782.511029,0.0208,26.0,13782.511029,0.0213,26.0,13782.511029,0.0266,26.0,7.06,4.69,-18.91
400,13797.198529,0.0257,2.0,13797.198529,0.0275,2.0,13797.198529,0.0258,2.0,13797.198529,0.0234,2.0,-6.85,-0.20,8.87
401,4543.272059,0.0205,28.0,4543.272059,0.0208,28.0,4543.272059,0.0200,28.0,4543.272059,0.0411,28.0,-1.66,2.26,-100.99
402,5501.327206,0.0197,7.0,5501.327206,0.0272,7.0,5501.327206,0.0209,7.0,5501.327206,0.0224,7.0,-38.05,-6.42,-13.72
403,1674.143382,0.0204,27.0,1674.143382,0.0216,27.0,1674.143382,0.0241,27.0,1674.143382,0.0230,27.0,-6.03,-18.24,-12.91
404,56335.231618,0.0203,5.0,56335.231618,0.0252,5.0,56335.231618,0.0228,5.0,56335.231618,0.0257,5.0,-23.80,-12.24,-26.64
405,9256.393382,0.0199,30.0,9256.393382,0.0266,30.0,9256.393382,0.0233,30.0,9256.393382,0.0278,30.0,-33.97,-17.08,-39.56
406,8411.360294,0.0211,31.0,8411.360294,0.0272,31.0,8411.360294,0.0282,31.0,8411.360294,0.0230,31.0,-28.53,-33.54,-8.75
407,2106.904412,0.0245,5.0,2106.904412,0.0249,5.0,2106.904412,0.0219,5.0,2106.904412,0.0234,5.0,-1.60,10.72,4.64
408,34035.073529,0.0257,6.0,34035.073529,0.0217,6.0,34035.073529,0.0221,6.0,34035.073529,0.0253,6.0,15.67,14.00,1.44
409,36823.672794,0.0204,23.0,36823.672794,0.0196,23.0,36823.672794,0.0224,23.0,36823.672794,0.0244,23.0,4.15,-9.71,-19.39
410,6912.477941,0.0204,5.0,6912.477941,0.0191,5.0,6912.477941,0.0217,5.0,6912.477941,0.0236,5.0,6.35,-6.67,-16.06
411,43585.518382,0.0218,30.0,43585.518382,0.0203,30.0,43585.518382,0.0234,30.0,43585.518382,0.0224,30.0,6.74,-7.58,-3.06
412,1505.566176,0.0205,28.0,1505.566176,0.0202,28.0,1505.566176,0.0226,28.0,1505.566176,0.0220,28.0,1.61,-10.23,-6.91
413,2271.922794,0.0196,28.0,2271.922794,0.0213,28.0,2271.922794,0.0224,28.0,2271.922794,0.0227,28.0,-8.81,-14.29,-15.86
414,54028.856618,0.0212,16.0,54028.856618,0.0203,16.0,54028.856618,0.0261,16.0,54028.856618,0.0362,16.0,4.33,-22.77,-70.44
415,9435.261029,0.0229,28.0,9435.261029,0.0207,28.0,9435.261029,0.0223,28.0,9435.261029,0.0210,28.0,9.87,2.78,8.41
416,1766.474265,0.0199,4.0,1766.474265,0.0230,4.0,1766.474265,0.0233,4.0,1766.474265,0.0228,4.0,-15.38,-17.20,-14.31
417,9134.437500,0.0213,29.0,9134.437500,0.0264,29.0,9134.437500,0.0319,29.0,9134.437500,0.0242,29.0,-24.12,-50.07,-13.80
418,33956.426471,0.0207,6.0,33956.426471,0.0212,6.0,33956.426471,0.0215,6.0,33956.426471,0.0220,6.0,-2.30,-3.93,-6.34
419,26365.444853,0.0202,32.0,26365.444853,0.0233,32.0,26365.444853,0.0223,32.0,26365.444853,0.0209,32.0,-15.53,-10.80,-3.94
420,54365.823529,0.0205,14.0,54365.823529,0.0220,14.0,54365.823529,0.0268,14.0,54365.823529,0.0235,14.0,-7.35,-30.64,-14.89
421,7345.511029,0.0203,7.0,7345.511029,0.0299,7.0,7345.511029,0.0210,7.0,7345.511029,0.0249,7.0,-47.58,-3.50,-23.08
422,6358.933824,0.0203,7.0,6358.933824,0.0206,7.0,6358.933824,0.0245,7.0,6358.933824,0.0208,7.0,-1.35,-20.98,-2.37
423,7825.470588,0.0205,2.0,7825.470588,0.0199,2.0,7825.470588,0.0231,2.0,7825.470588,0.0201,2.0,2.91,-12.47,2.34
424,33529.551471,0.0216,23.0,33529.551471,0.0234,23.0,33529.551471,0.0217,23.0,33529.551471,0.0214,23.0,-8.02,-0.09,1.31
