tm_index,cold_target,cold_solve_time,cold_iterations,minhop_target,minhop_solve_time,minhop_iterations,loadbalance_target,loadbalance_solve_time,loadbalance_iterations,greedyqos_target,greedyqos_solve_time,greedyqos_iterations,minhop_improvement_pct,loadbalance_improvement_pct,greedyqos_improvement_pct
351,22562.812500,0.1006,2.0,22562.812500,0.0985,2.0,22562.812500,0.1060,2.0,22562.812500,0.1064,2.0,2.13,-5.38,-5.70
352,24315.011029,0.1018,3.0,24315.011029,0.1035,3.0,24315.011029,0.1025,3.0,24315.011029,0.1106,3.0,-1.61,-0.60,-8.61
353,6452.139706,0.0988,3.0,6452.139706,0.1007,3.0,6452.139706,0.1083,3.0,6452.139706,0.1143,3.0,-1.87,-9.58,-15.67
354,6936.602941,0.1031,2.0,6936.602941,0.0978,2.0,6936.602941,0.1020,2.0,6936.602941,0.1132,2.0,5.14,1.07,-9.80
355,6322.345588,0.0973,2.0,6322.345588,0.0978,2.0,6322.345588,0.1046,2.0,6322.345588,0.1061,2.0,-0.54,-7.52,-9.00
356,10851.481618,0.0984,2.0,10851.481618,0.1006,2.0,10851.481618,0.1042,2.0,10851.481618,0.1112,2.0,-2.15,-5.82,-12.99
357,9631.363971,0.1375,2.0,9631.363971,0.1041,2.0,9631.363971,0.1095,2.0,9631.363971,0.1221,2.0,24.32,20.41,11.24
358,47528.944853,0.1015,29.0,47528.944853,0.1046,29.0,47528.944853,0.1039,29.0,47528.944853,0.1352,29.0,-3.08,-2.35,-33.21
359,52108.753676,0.1041,2.0,52108.753676,0.1093,2.0,52108.753676,0.1132,2.0,52108.753676,0.1232,2.0,-4.99,-8.73,-18.30
360,6799.066176,0.0967,2.0,6799.066176,0.1060,2.0,6799.066176,0.1090,2.0,6799.066176,0.1094,2.0,-9.63,-12.78,-13.13
361,7063.558824,0.0967,3.0,7063.558824,0.1042,3.0,7063.558824,0.1102,3.0,7063.558824,0.1368,2.0,-7.78,-13.96,-41.46
362,45042.113971,0.0998,3.0,45042.113971,0.1072,3.0,45042.113971,0.1070,3.0,45042.113971,0.1148,3.0,-7.45,-7.24,-15.10
363,44596.055147,0.1114,3.0,44596.055147,0.1042,3.0,44596.055147,0.1057,3.0,44596.055147,0.1212,3.0,6.48,5.16,-8.75
364,7386.856618,0.1034,3.0,7386.856618,0.1071,2.0,7386.856618,0.1038,3.0,7386.856618,0.1153,2.0,-3.54,-0.34,-11.52
365,7027.330882,0.1030,2.0,7027.330882,0.1024,2.0,7027.330882,0.1038,2.0,7027.330882,0.1155,2.0,0.61,-0.80,-12.10
366,6448.628676,0.1024,2.0,6448.628676,0.1253,2.0,6448.628676,0.1074,2.0,6448.628676,0.1130,2.0,-22.37,-4.86,-10.40
367,98953.360294,0.1108,2.0,98953.360294,0.1074,2.0,98953.360294,0.1016,2.0,98953.360294,0.1031,2.0,3.06,8.22,6.91
368,98434.286765,0.0950,2.0,98434.286765,0.0997,2.0,98434.286765,0.1038,2.0,98434.286765,0.1034,2.0,-5.00,-9.29,-8.82
369,40886.761029,0.1056,2.0,40886.761029,0.1051,2.0,40886.761029,0.1061,2.0,40886.761029,0.1109,2.0,0.47,-0.48,-5.00
370,51998.422794,0.0995,3.0,51998.422794,0.1054,3.0,51998.422794,0.1047,3.0,51998.422794,0.1140,3.0,-5.96,-5.24,-14.62
371,5025.040441,0.0984,2.0,5025.040441,0.1015,2.0,5025.040441,0.1057,2.0,5025.040441,0.1176,2.0,-3.18,-7.42,-19.53
372,40103.224265,0.1067,2.0,40103.224265,0.0978,2.0,40103.224265,0.1004,2.0,40103.224265,0.1133,2.0,8.36,5.86,-6.19
373,54388.000000,0.0975,3.0,54388.000000,0.1058,3.0,54388.000000,0.1053,3.0,54388.000000,0.1081,3.0,-8.51,-8.04,-10.95
374,18781.139706,0.1066,2.0,18781.139706,0.1075,2.0,18781.139706,0.0971,2.0,18781.139706,0.1054,2.0,-0.90,8.85,1.07
375,5646.246324,0.1103,3.0,5646.246324,0.1024,3.0,5646.246324,0.1098,3.0,5646.246324,0.1175,2.0,7.09,0.43,-6.57
376,5447.900735,0.1086,2.0,5447.900735,0.1189,2.0,5447.900735,0.1054,2.0,5447.900735,0.1154,2.0,-9.53,2.96,-6.29
377,54043.911765,0.1161,3.0,54043.911765,0.1019,3.0,54043.911765,0.1125,3.0,54043.911765,0.1077,3.0,12.30,3.10,7.23
378,54522.393382,0.1015,2.0,54522.393382,0.1020,2.0,54522.393382,0.1070,2.0,54522.393382,0.1219,2.0,-0.57,-5.46,-20.12
379,6897.477941,0.1039,3.0,6897.477941,0.1405,3.0,6897.477941,0.1105,3.0,6897.477941,0.1161,3.0,-35.24,-6.38,-11.77
380,87341.577206,0.0931,4.0,87341.577206,0.1103,4.0,87341.577206,0.1058,4.0,87341.577206,0.1167,4.0,-18.54,-13.71,-25.37
381,7216.856618,0.0982,3.0,7216.856618,0.1117,3.0,7216.856618,0.1065,3.0,7216.856618,0.1348,2.0,-13.82,-8.54,-37.33
382,35497.441176,0.1111,3.0,35497.441176,0.1022,3.0,35497.441176,0.1153,3.0,35497.441176,0.1196,3.0,8.03,-3.79,-7.63
383,16749.974265,0.1334,3.0,16749.974265,0.1066,3.0,16749.974265,0.1120,3.0,16749.974265,0.1251,3.0,20.12,16.09,6.28
384,9299.779412,0.1149,1.0,9299.779412,0.1097,1.0,9299.779412,0.1129,1.0,9299.779412,0.1198,1.0,4.51,1.73,-4.24
385,7171.007353,0.1048,2.0,7171.007353,0.1249,2.0,7171.007353,0.1040,2.0,7171.007353,0.1131,2.0,-19.17,0.77,-7.92
386,47305.930147,0.1028,2.0,47305.930147,0.1145,2.0,47305.930147,0.1057,2.0,47305.930147,0.1348,2.0,-11.35,-2.83,-31.17
387,4778.981618,0.1038,4.0,4778.981618,0.1118,4.0,4778.981618,0.1080,4.0,4778.981618,0.1207,4.0,-7.70,-3.99,-16.22
388,5812.323529,0.1069,2.0,5812.323529,0.1334,2.0,5812.323529,0.1074,2.0,5812.323529,0.1244,2.0,-24.82,-0.52,-16.34
389,30332.180147,0.0963,6.0,30332.180147,0.1336,6.0,30332.180147,0.1016,6.0,30332.180147,0.1160,6.0,-38.79,-5.52,-20.54
390,3133.713235,0.1173,3.0,3133.713235,0.1138,3.0,3133.713235,0.1043,3.0,3133.713235,0.1357,3.0,3.00,11.08,-15.71
391,2665.327206,0.0955,3.0,2665.327206,0.1087,3.0,2665.327206,0.1038,3.0,2665.327206,0.1213,3.0,-13.88,-8.74,-27.02
392,11639.091912,0.0975,1.0,11639.091912,0.1238,1.0,11639.091912,0.1016,1.0,11639.091912,0.1205,1.0,-26.94,-4.22,-23.55
393,27541.025735,0.0955,6.0,27541.025735,0.1088,6.0,27541.025735,0.1003,6.0,27541.025735,0.1530,6.0,-13.95,-5.05,-60.20
394,1341.117647,0.0977,1.0,1341.117647,0.1060,1.0,1341.117647,0.1049,1.0,1341.117647,0.1216,1.0,-8.40,-7.29,-24.41
395,6208.551471,0.1269,2.0,6208.551471,0.1139,2.0,6208.551471,0.1121,2.0,6208.551471,0.1175,2.0,10.24,11.69,7.43
396,4318.213235,0.1142,2.0,4318.213235,0.1557,2.0,4318.213235,0.1056,2.0,4318.213235,0.1287,2.0,-36.39,7.57,-12.71
397,1843.169118,0.1032,3.0,1843.169118,0.1103,3.0,1843.169118,0.1088,3.0,1843.169118,0.1360,3.0,-6.81,-5.37,-31.71
398,3533.338235,0.0960,2.0,3533.338235,0.1032,2.0,3533.338235,0.1099,2.0,3533.338235,0.1077,2.0,-7.48,-14.49,-12.16
399,6950.148897,0.0980,7.0,6950.148897,0.1129,7.0,6950.148897,0.1165,7.0,6950.148897,0.1212,7.0,-15.21,-18.92,-23.71
400,13797.198529,0.0954,3.0,13797.198529,0.1155,3.0,13797.198529,0.1121,3.0,13797.198529,0.1124,3.0,-21.14,-17.58,-17.88
401,4539.191176,0.1007,3.0,4539.191176,0.1327,3.0,4539.191176,0.1109,3.0,4539.191176,0.1183,3.0,-31.73,-10.08,-17.52
402,5501.327206,0.1017,3.0,5501.327206,0.1183,3.0,5501.327206,0.1053,3.0,5501.327206,0.1133,3.0,-16.34,-3.56,-11.43
403,853.977941,0.1000,7.0,853.977941,0.1096,7.0,853.977941,0.1326,7.0,853.977941,0.1273,7.0,-9.68,-32.64,-27.39
404,56335.231618,0.1081,2.0,56335.231618,0.1159,2.0,56335.231618,0.1296,2.0,56335.231618,0.1175,2.0,-7.17,-19.86,-8.71
405,8675.823529,0.0976,2.0,8675.823529,0.1080,2.0,8675.823529,0.1079,2.0,8675.823529,0.1263,2.0,-10.61,-10.52,-29.36
406,7903.437500,0.1031,3.0,7903.437500,0.1058,3.0,7903.437500,0.1058,3.0,7903.437500,0.1180,3.0,-2.66,-2.60,-14.48
407,2106.904412,0.0990,2.0,2106.904412,0.1058,2.0,2106.904412,0.1425,2.0,2106.904412,0.1110,2.0,-6.93,-44.00,-12.16
408,34035.073529,0.0934,6.0,34035.073529,0.1302,6.0,34035.073529,0.0939,6.0,34035.073529,0.1100,6.0,-39.41,-0.57,-17.77
409,35949.007353,0.0975,2.0,35949.007353,0.1024,2.0,35949.007353,0.1037,2.0,35949.007353,0.1099,2.0,-5.03,-6.38,-12.70
410,6912.477941,0.1014,3.0,6912.477941,0.1122,3.0,6912.477941,0.1037,3.0,6912.477941,0.1155,3.0,-10.69,-2.24,-13.88
411,42484.334559,0.0989,2.0,42484.334559,0.0989,2.0,42484.334559,0.0949,2.0,42484.334559,0.1068,2.0,-0.04,4.07,-8.00
412,1474.639706,0.0969,2.0,1474.639706,0.1022,2.0,1474.639706,0.1017,2.0,1474.639706,0.1124,2.0,-5.46,-4.94,-16.02
413,1944.117647,0.0960,2.0,1944.117647,0.1014,2.0,1944.117647,0.0965,2.0,1944.117647,0.1087,2.0,-5.54,-0.49,-13.19
414,54014.503676,0.0972,6.0,54014.503676,0.1241,6.0,54014.503676,0.0964,6.0,54014.503676,0.1056,6.0,-27.69,0.80,-8.65
415,9013.029412,0.0933,2.0,9013.029412,0.1045,2.0,9013.029412,0.0949,2.0,9013.029412,0.1095,2.0,-12.07,-1.74,-17.46
416,1766.474265,0.1027,3.0,1766.474265,0.1028,3.0,1766.474265,0.1027,3.0,1766.474265,0.1209,3.0,-0.12,0.03,-17.70
417,9132.334559,0.1253,2.0,9132.334559,0.1129,2.0,9132.334559,0.1006,2.0,9132.334559,0.1136,2.0,9.86,19.71,9.34
418,33956.426471,0.0972,6.0,33956.426471,0.1011,6.0,33956.426471,0.0927,6.0,33956.426471,0.1022,6.0,-3.98,4.64,-5.08
419,25182.356618,0.0965,2.0,25182.356618,0.0993,2.0,25182.356618,0.0971,2.0,25182.356618,0.1051,2.0,-2.88,-0.62,-8.89
420,54354.466912,0.0940,3.0,54354.466912,0.1074,3.0,54354.466912,0.0989,3.0,54354.466912,0.1108,3.0,-14.26,-5.19,-17.95
421,7345.511029,0.1021,3.0,7345.511029,0.1011,3.0,7345.511029,0.1001,3.0,7345.511029,0.1120,3.0,0.93,1.91,-9.71
422,6358.933824,0.1010,3.0,6358.933824,0.1018,3.0,6358.933824,0.1018,3.0,6358.933824,0.1115,3.0,-0.80,-0.81,-10.40
423,7825.470588,0.0979,2.0,7825.470588,0.1069,2.0,7825.470588,0.0981,2.0,7825.470588,0.1117,2.0,-9.17,-0.22,-14.15
424,32786.889706,0.1020,4.0,32786.889706,0.1019,4.0,32786.889706,0.1683,4.0,32786.889706,0.1116,4.0,0.11,-65.04,-9.42
425,85321.503676,0.0916,2.0,85321.503676,0.1060,2.0,85321.503676,0.1065,2.0,85321.503676,0.1012,2.0,-15.81,-16.36,-10.54
426,1053.731618,0.0950,3.0,1053.731618,0.1099,3.0,1053.731618,0.0978,3.0,1053.731618,0.1169,3.0,-15.69,-2.92,-22.98
427,58816.422794,0.1077,2.0,58816.422794,0.1387,2.0,58816.422794,0.1060,2.0,58816.422794,0.1079,2.0,-28.79,1.55,-0.19
428,9321.422794,0.0985,2.0,9321.422794,0.1260,2.0,9321.422794,0.1072,2.0,9321.422794,0.1640,2.0,-27.85,-8.83,-66.49
429,3500.786765,0.0959,3.0,3500.786765,0.1079,3.0,3500.786765,0.1143,3.0,3500.786765,0.1150,2.0,-12.55,-19.23,-19.95
430,59117.485294,0.0996,2.0,59117.485294,0.1008,2.0,59117.485294,0.0997,2.0,59117.485294,0.1011,2.0,-1.26,-0.09,-1.49
431,3372.849265,0.1094,3.0,3372.849265,0.0992,3.0,3372.849265,0.1040,3.0,3372.849265,0.1028,3.0,9.30,4.87,5.97
432,23036.154412,0.1029,2.0,23036.154412,0.1056,2.0,23036.154412,0.0996,2.0,23036.154412,0.1027,2.0,-2.59,3.20,0.20
433,3530.474265,0.0945,4.0,3530.474265,0.1031,4.0,3530.474265,0.1011,4.0,3530.474265,0.1083,2.0,-9.03,-6.93,-14.54
434,8038.768382,0.0962,2.0,8038.768382,0.1163,2.0,8038.768382,0.1068,2.0,8038.768382,0.1153,1.0,-20.90,-11.02,-19.83
435,5292.540441,0.0938,2.0,5292.540441,0.0985,2.0,5292.540441,0.1053,2.0,5292.540441,0.1051,2.0,-4.95,-12.17,-11.99
436,7106.685662,0.1045,89.0,7106.685662,0.1029,89.0,7106.685662,0.1048,89.0,7106.685662,0.1920,82.0,1.50,-0.33,-83.75
437,1027.904412,0.0904,2.0,1027.904412,0.0982,2.0,1027.904412,0.1032,2.0,1027.904412,0.2122,2.0,-8.62,-14.11,-134.71
438,5085.540441,0.0932,2.0,5085.540441,0.1011,2.0,5085.540441,0.1058,2.0,5085.540441,0.1817,2.0,-8.47,-13.47,-94.95
439,4702.720588,0.1030,3.0,4702.720588,0.1070,3.0,4702.720588,0.1024,3.0,4702.720588,0.1117,3.0,-3.92,0.55,-8.40
440,52253.077206,0.0960,3.0,52253.077206,0.1050,3.0,52253.077206,0.1043,3.0,52253.077206,0.1123,3.0,-9.37,-8.63,-16.97
441,6275.665441,0.0963,2.0,6275.665441,0.1045,2.0,6275.665441,0.1033,2.0,6275.665441,0.1134,2.0,-8.46,-7.18,-17.71
442,5386.077206,0.0963,2.0,5386.077206,0.1047,2.0,5386.077206,0.1060,2.0,5386.077206,0.1133,2.0,-8.72,-10.08,-17.71
443,9603.235294,0.0901,2.0,9603.235294,0.1013,2.0,9603.235294,0.1028,1.0,9603.235294,0.1055,2.0,-12.40,-14.03,-17.10
444,5093.466912,0.1259,2.0,5093.466912,0.1000,2.0,5093.466912,0.1044,2.0,5093.466912,0.1104,2.0,20.54,17.07,12.30
445,4885.742647,0.1000,3.0,4885.742647,0.1022,3.0,4885.742647,0.1040,3.0,4885.742647,0.1260,4.0,-2.21,-4.03,-25.96
446,2126.970588,0.0987,2.0,2126.970588,0.1032,2.0,2126.970588,0.1010,2.0,2126.970588,0.1191,2.0,-4.49,-2.33,-20.63
447,16111.738971,0.0899,5.0,16111.738971,0.0931,5.0,16111.738971,0.0968,5.0,16111.738971,0.1158,5.0,-3.53,-7.72,-28.79
448,2773.996324,0.1051,4.0,2773.996324,0.0981,4.0,2773.996324,0.1168,4.0,2773.996324,0.1148,3.0,6.66,-11.11,-9.25
449,56526.823529,0.0992,3.0,56526.823529,0.1034,3.0,56526.823529,0.1028,3.0,56526.823529,0.1105,3.0,-4.17,-3.59,-11.32
450,54235.937500,0.1230,3.0,54235.937500,0.1056,3.0,54235.937500,0.1052,3.0,54235.937500,0.1143,3.0,14.15,14.52,7.13
451,1352.952206,0.0916,3.0,1352.952206,0.1049,3.0,1352.952206,0.0987,3.0,1352.952206,0.1080,3.0,-14.58,-7.78,-17.88
452,473.808824,0.1012,2.0,473.808824,0.1107,2.0,473.808824,0.1073,2.0,473.808824,0.1170,2.0,-9.43,-6.07,-15.66
453,1518.261029,0.0954,4.0,1518.261029,0.1052,4.0,1518.261029,0.1004,4.0,1518.261029,0.1071,4.0,-10.29,-5.26,-12.31
454,3549.323529,0.1259,6.0,3549.323529,0.0990,6.0,3549.323529,0.0994,6.0,3549.323529,0.0971,15.0,21.34,21.02,22.86
455,6200.235294,0.0892,2.0,6200.235294,0.0961,2.0,6200.235294,0.1044,2.0,6200.235294,0.0980,2.0,-7.69,-17.02,-9.80
456,51418.500000,0.1040,2.0,51418.500000,0.1026,2.0,51418.500000,0.1010,2.0,51418.500000,0.1028,2.0,1.35,2.87,1.18
457,6111.636029,0.1003,2.0,6111.636029,0.1069,2.0,6111.636029,0.1075,2.0,6111.636029,0.1118,2.0,-6.53,-7.09,-11.38
458,43012.606618,0.0965,4.0,43012.606618,0.0979,4.0,43012.606618,0.1004,4.0,43012.606618,0.1023,4.0,-1.44,-4.04,-6.04
459,5401.507353,0.0970,4.0,5401.507353,0.1012,4.0,5401.507353,0.1028,4.0,5401.507353,0.1216,4.0,-4.35,-6.00,-25.37
460,23538.283088,0.1043,2.0,23538.283088,0.1051,2.0,23538.283088,0.1003,2.0,23538.283088,0.1049,2.0,-0.79,3.83,-0.57
461,405.132353,0.1063,3.0,405.132353,0.1017,3.0,405.132353,0.1036,3.0,405.132353,0.1476,47.0,4.35,2.58,-38.81
462,1575.363971,0.1259,3.0,1575.363971,0.1035,3.0,1575.363971,0.1056,3.0,1575.363971,0.1177,3.0,17.78,16.10,6.51
463,5404.981618,0.0938,2.0,5404.981618,0.1040,2.0,5404.981618,0.1033,2.0,5404.981618,0.1126,2.0,-10.87,-10.10,-20.03
464,22829.496324,0.1083,1.0,22829.496324,0.1080,1.0,22829.496324,0.1052,1.0,22829.496324,0.1090,1.0,0.22,2.86,-0.69
465,13305.158088,0.0912,2.0,13305.158088,0.1000,2.0,13305.158088,0.0963,2.0,13305.158088,0.1046,2.0,-9.67,-5.58,-14.65
466,6963.327206,0.1075,3.0,6963.327206,0.1004,3.0,6963.327206,0.1038,2.0,6963.327206,0.1094,3.0,6.65,3.44,-1.78
467,5030.830882,0.1053,3.0,5030.830882,0.1048,3.0,5030.830882,0.1047,3.0,5030.830882,0.1196,3.0,0.41,0.55,-13.65
468,3108.533088,0.0937,4.0,3108.533088,0.1116,4.0,3108.533088,0.1176,4.0,3108.533088,0.1349,2.0,-19.11,-25.51,-43.96
469,27911.599265,0.1089,2.0,27911.599265,0.1002,2.0,27911.599265,0.1042,2.0,27911.599265,0.1095,2.0,7.97,4.30,-0.61
470,26758.805147,0.0990,2.0,26758.805147,0.1045,2.0,26758.805147,0.1099,2.0,26758.805147,0.1125,2.0,-5.55,-11.02,-13.64
471,6882.529412,0.0971,3.0,6882.529412,0.0986,3.0,6882.529412,0.1054,3.0,6882.529412,0.1249,3.0,-1.54,-8.56,-28.72
472,26268.198529,0.0947,3.0,26268.198529,0.1056,3.0,26268.198529,0.1016,3.0,26268.198529,0.1087,3.0,-11.44,-7.22,-14.79
473,4855.367647,0.0920,2.0,4855.367647,0.1064,2.0,4855.367647,0.1040,1.0,4855.367647,0.1101,2.0,-15.65,-13.03,-19.68
474,23379.352941,0.1019,2.0,23379.352941,0.1044,2.0,23379.352941,0.1058,2.0,23379.352941,0.1083,2.0,-2.46,-3.79,-6.28
475,12890.363971,0.0978,3.0,12890.363971,0.1002,3.0,12890.363971,0.0975,3.0,12890.363971,0.2036,3.0,-2.43,0.36,-108.10
476,2218.904412,0.0976,3.0,2218.904412,0.1000,3.0,2218.904412,0.1069,3.0,2218.904412,0.1674,3.0,-2.43,-9.48,-71.44
477,12670.117647,0.0953,2.0,12670.117647,0.0987,2.0,12670.117647,0.1056,2.0,12670.117647,0.1124,2.0,-3.61,-10.83,-17.94
478,26114.169118,0.0991,2.0,26114.169118,0.1093,2.0,26114.169118,0.1112,2.0,26114.169118,0.1068,2.0,-10.38,-12.30,-7.82
479,50461.202206,0.1077,3.0,50461.202206,0.1028,3.0,50461.202206,0.1050,3.0,50461.202206,0.1099,3.0,4.59,2.48,-2.00
480,1567.926471,0.0973,5.0,1567.926471,0.1002,5.0,1567.926471,0.1015,5.0,1567.926471,0.2131,5.0,-2.94,-4.32,-118.92
481,26032.959559,0.0925,2.0,26032.959559,0.1073,2.0,26032.959559,0.0973,2.0,26032.959559,0.1254,2.0,-15.98,-5.22,-35.59
482,1726.224265,0.0949,3.0,1726.224265,0.0980,3.0,1726.224265,0.0991,3.0,1726.224265,0.1076,54.0,-3.31,-4.45,-13.48
483,58607.345588,0.1045,2.0,58607.345588,0.1015,2.0,58607.345588,0.0991,2.0,58607.345588,0.1037,2.0,2.89,5.13,0.82
484,2958.878676,0.0964,3.0,2958.878676,0.0963,3.0,2958.878676,0.1012,3.0,2958.878676,0.1016,3.0,0.09,-5.01,-5.33
485,5804.628676,0.1023,2.0,5804.628676,0.1032,2.0,5804.628676,0.1280,2.0,5804.628676,0.1210,2.0,-0.89,-25.07,-18.25
486,297.808824,0.1109,10.0,297.808824,0.0986,10.0,297.808824,0.1033,10.0,297.808824,0.1145,10.0,11.10,6.81,-3.31
487,51451.198529,0.1145,1.0,51451.198529,0.1014,1.0,51451.198529,0.1004,1.0,51451.198529,0.1046,1.0,11.43,12.30,8.62
488,21741.621324,0.0973,2.0,21741.621324,0.1026,2.0,21741.621324,0.1023,2.0,21741.621324,0.1228,1.0,-5.44,-5.16,-26.22
489,13440.845588,0.1039,3.0,13440.845588,0.1092,3.0,13440.845588,0.1136,3.0,13440.845588,0.1131,3.0,-5.03,-9.32,-8.82
490,3474.683824,0.0946,2.0,3474.683824,0.0966,2.0,3474.683824,0.1014,2.0,3474.683824,0.1070,2.0,-2.10,-7.20,-13.09
491,38471.860294,0.1022,5.0,38471.860294,0.0981,5.0,38471.860294,0.0997,5.0,38471.860294,0.1088,5.0,3.98,2.43,-6.45
492,154546.062500,0.1115,4.0,154546.062500,0.1008,4.0,154546.062500,0.0986,4.0,154546.062500,0.1026,4.0,9.58,11.62,8.02
493,26566.349265,0.1048,1.0,26566.349265,0.1062,1.0,26566.349265,0.1169,1.0,26566.349265,0.1192,1.0,-1.27,-11.48,-13.72
494,22066.897059,0.0975,2.0,22066.897059,0.0988,2.0,22066.897059,0.1157,2.0,22066.897059,0.1025,2.0,-1.42,-18.69,-5.18
495,215.808824,0.1026,3.0,215.808824,0.1088,3.0,215.808824,0.1080,3.0,215.808824,0.1165,3.0,-6.04,-5.26,-13.51
496,4621.047794,0.1054,3.0,4621.047794,0.1061,3.0,4621.047794,0.1107,3.0,4621.047794,0.1117,3.0,-0.72,-5.05,-6.01
497,18115.551471,0.0961,1.0,18115.551471,0.0995,1.0,18115.551471,0.1099,1.0,18115.551471,0.1074,1.0,-3.48,-14.32,-11.72
498,19493.279412,0.0952,3.0,19493.279412,0.0996,3.0,19493.279412,0.1068,3.0,19493.279412,0.1105,3.0,-4.61,-12.19,-16.12
499,334.411765,0.1005,2.0,334.411765,0.1071,2.0,334.411765,0.1086,2.0,334.411765,0.1092,2.0,-6.57,-8.09,-8.67
